id,fechaInicio,duracion,cantidad,tipo,cliente
1190,2019-05-17,11,37,HABITACION,992
1191,2018-11-12,4,7,HABITACION,88
1192,2019-08-23,30,32,HABITACION,628
1193,2019-07-26,20,16,HABITACION,357
1194,2019-04-30,14,17,HABITACION,274
1195,2019-11-29,21,13,APARTAMENTO,679
1196,2019-04-11,5,18,HABITACION,892
1197,2020-04-24,27,30,APARTAMENTO,651
1198,2019-08-28,4,8,APARTAMENTO,24
1199,2020-04-12,22,4,HABITACION,670
1200,2018-11-02,15,27,HABITACION,182
1201,2019-09-29,6,23,HABITACION,741
1202,2019-05-17,16,3,APARTAMENTO,869
1203,2019-09-21,15,21,HABITACION,532
1204,2019-11-12,11,1,HABITACION,750
1205,2019-10-25,29,18,HABITACION,573
1206,2019-03-26,11,3,HABITACION,956
1207,2019-11-07,12,4,APARTAMENTO,575
1208,2019-07-20,15,18,APARTAMENTO,305
1209,2019-06-29,22,17,APARTAMENTO,806
1210,2019-03-23,11,17,HABITACION,875
1211,2019-09-26,22,39,APARTAMENTO,958
1212,2019-10-28,1,6,APARTAMENTO,452
1213,2019-09-26,2,24,HABITACION,654
1214,2019-08-21,11,34,HABITACION,358
1215,2019-09-08,11,10,APARTAMENTO,431
1216,2019-03-17,8,7,HABITACION,322
1217,2020-03-10,21,30,HABITACION,620
1218,2019-03-19,27,27,APARTAMENTO,647
1219,2019-03-27,29,31,APARTAMENTO,591
1220,2018-11-17,9,23,APARTAMENTO,143
1221,2019-04-15,15,35,APARTAMENTO,471
1222,2020-03-26,7,34,HABITACION,238
1223,2020-03-27,29,29,APARTAMENTO,865
1224,2020-03-05,12,25,APARTAMENTO,18
1225,2020-03-07,28,2,APARTAMENTO,271
1226,2019-12-06,19,21,APARTAMENTO,823
1227,2019-01-21,21,29,HABITACION,213
1228,2019-10-25,2,6,APARTAMENTO,77
1229,2019-02-20,21,35,APARTAMENTO,619
1230,2020-04-04,19,19,HABITACION,28
1231,2019-10-27,12,34,APARTAMENTO,664
1232,2019-12-29,26,7,HABITACION,688
1233,2019-05-04,15,12,HABITACION,376
1234,2019-08-24,5,32,HABITACION,290
1235,2019-01-19,23,24,APARTAMENTO,924
1236,2020-02-19,28,7,APARTAMENTO,976
1237,2020-02-11,1,25,APARTAMENTO,103
1238,2019-03-20,4,30,HABITACION,125
1239,2019-09-22,30,33,HABITACION,55
1240,2019-10-23,17,25,HABITACION,799
1241,2018-10-19,10,30,APARTAMENTO,235
1242,2019-09-17,27,12,HABITACION,499
1243,2020-02-06,8,38,APARTAMENTO,110
1244,2019-09-24,17,15,HABITACION,248
1245,2019-11-09,5,33,HABITACION,23
1246,2018-10-27,3,23,APARTAMENTO,567
1247,2019-04-10,9,23,HABITACION,855
1248,2019-06-01,28,14,APARTAMENTO,539
1249,2020-03-16,19,35,HABITACION,662
1250,2019-06-28,23,19,APARTAMENTO,74
1251,2019-01-20,7,12,APARTAMENTO,466
1252,2019-02-20,25,8,APARTAMENTO,982
1253,2019-07-31,8,9,HABITACION,971
1254,2020-01-06,21,31,APARTAMENTO,582
1255,2020-03-14,23,19,HABITACION,392
1256,2019-03-25,17,32,HABITACION,245
1257,2019-03-15,15,33,APARTAMENTO,424
1258,2020-02-01,10,21,HABITACION,69
1259,2019-11-05,13,36,APARTAMENTO,11
1260,2020-03-26,1,39,HABITACION,887
1261,2019-08-30,11,23,HABITACION,438
1262,2020-04-09,4,8,HABITACION,942
1263,2020-05-16,1,5,APARTAMENTO,961
1264,2019-11-27,11,29,HABITACION,924
1265,2019-02-04,25,24,HABITACION,7
1266,2019-01-22,26,29,APARTAMENTO,189
1267,2019-09-23,25,16,APARTAMENTO,596
1268,2020-01-11,23,20,APARTAMENTO,253
1269,2020-04-05,9,12,APARTAMENTO,558
1270,2019-12-20,17,26,HABITACION,396
1271,2019-03-17,9,27,HABITACION,537
1272,2019-09-13,17,17,APARTAMENTO,394
1273,2020-02-27,30,31,HABITACION,404
1274,2019-02-09,5,32,APARTAMENTO,819
1275,2019-08-20,29,37,HABITACION,265
1276,2020-04-12,13,38,HABITACION,106
1277,2018-10-23,16,39,APARTAMENTO,790
1278,2019-08-17,14,31,HABITACION,697
1279,2020-02-02,5,15,HABITACION,60
1280,2019-01-04,28,28,HABITACION,263
1281,2020-01-29,27,1,HABITACION,554
1282,2019-02-19,24,4,APARTAMENTO,143
1283,2019-10-14,29,13,HABITACION,696
1284,2019-08-21,5,10,APARTAMENTO,541
1285,2018-12-27,9,18,APARTAMENTO,323
1286,2019-06-10,6,12,HABITACION,226
1287,2019-03-24,21,25,APARTAMENTO,780
1288,2020-01-02,11,27,HABITACION,284
1289,2019-10-09,12,16,HABITACION,425
1290,2020-01-19,3,23,APARTAMENTO,152
1291,2019-01-13,24,6,APARTAMENTO,142
1292,2020-04-12,12,20,APARTAMENTO,903
1293,2019-06-27,19,6,HABITACION,876
1294,2019-08-25,22,16,APARTAMENTO,749
1295,2019-03-13,6,2,APARTAMENTO,13
1296,2019-01-16,10,23,APARTAMENTO,897
1297,2019-07-01,17,10,HABITACION,715
1298,2019-06-16,2,30,APARTAMENTO,306
1299,2018-12-13,14,1,APARTAMENTO,207
1300,2019-12-04,8,30,HABITACION,463
1301,2020-04-27,23,4,APARTAMENTO,690
1302,2019-03-08,21,10,APARTAMENTO,215
1303,2019-01-11,6,1,HABITACION,383
1304,2018-11-23,18,24,APARTAMENTO,64
1305,2019-12-05,11,1,APARTAMENTO,374
1306,2019-09-14,27,31,HABITACION,392
1307,2019-06-11,9,1,APARTAMENTO,484
1308,2019-04-16,2,11,APARTAMENTO,236
1309,2019-11-30,10,3,APARTAMENTO,60
1310,2019-12-21,22,14,HABITACION,499
1311,2019-04-29,5,27,HABITACION,345
1312,2019-07-06,16,13,HABITACION,464
1313,2018-10-15,2,2,HABITACION,455
1314,2019-02-09,13,5,HABITACION,734
1315,2019-07-20,14,18,HABITACION,225
1316,2019-07-06,28,28,APARTAMENTO,586
1317,2018-10-21,20,31,HABITACION,729
1318,2019-01-29,2,2,HABITACION,909
1319,2018-12-29,16,29,HABITACION,983
1320,2020-01-12,3,8,HABITACION,696
1321,2019-02-27,6,19,APARTAMENTO,861
1322,2019-06-04,28,29,HABITACION,442
1323,2019-12-08,12,5,APARTAMENTO,118
1324,2019-03-07,10,9,APARTAMENTO,904
1325,2020-04-30,16,5,HABITACION,876
1326,2019-07-16,2,10,HABITACION,495
1327,2019-04-05,30,27,APARTAMENTO,181
1328,2020-04-10,19,31,HABITACION,892
1329,2019-04-02,14,9,APARTAMENTO,852
1330,2019-03-29,25,5,HABITACION,525
1331,2019-01-13,8,1,HABITACION,839
1332,2020-05-08,14,14,HABITACION,976
1333,2019-01-26,2,27,APARTAMENTO,475
1334,2018-12-20,24,30,APARTAMENTO,217
1335,2020-04-18,7,8,APARTAMENTO,356
1336,2019-07-15,28,15,APARTAMENTO,262
1337,2019-03-11,7,26,HABITACION,875
1338,2019-11-08,27,35,HABITACION,634
1339,2019-08-01,26,18,APARTAMENTO,651
1340,2020-02-29,15,15,HABITACION,637
1341,2019-07-10,6,35,HABITACION,205
1342,2019-12-17,19,28,APARTAMENTO,981
1343,2019-08-11,11,39,HABITACION,311
1344,2020-05-15,5,2,APARTAMENTO,421
1345,2019-08-17,10,38,HABITACION,215
1346,2019-04-21,13,5,APARTAMENTO,79
1347,2019-10-19,5,4,HABITACION,875
1348,2018-12-31,17,31,HABITACION,469
1349,2020-04-08,12,31,HABITACION,279
1350,2020-02-14,4,23,HABITACION,176
1351,2019-07-23,29,20,APARTAMENTO,645
1352,2019-01-05,27,34,APARTAMENTO,111
1353,2018-11-15,21,21,HABITACION,303
1354,2019-11-03,8,3,APARTAMENTO,538
1355,2019-12-17,6,22,HABITACION,389
1356,2019-06-11,17,37,APARTAMENTO,98
1357,2019-06-10,25,9,APARTAMENTO,557
1358,2020-01-26,11,37,APARTAMENTO,105
1359,2019-11-30,13,39,APARTAMENTO,843
1360,2019-10-02,20,7,APARTAMENTO,89
1361,2019-11-25,22,36,HABITACION,36
1362,2019-11-01,23,10,HABITACION,859
1363,2020-01-01,28,7,HABITACION,529
1364,2019-05-03,25,37,APARTAMENTO,103
1365,2020-03-10,1,10,HABITACION,988
1366,2019-02-16,21,21,APARTAMENTO,35
1367,2019-03-15,2,20,HABITACION,386
1368,2019-08-14,22,26,HABITACION,880
1369,2020-01-13,14,28,HABITACION,917
1370,2020-03-19,29,5,APARTAMENTO,148
1371,2019-01-25,21,13,HABITACION,553
1372,2019-02-03,19,6,HABITACION,694
1373,2019-08-17,28,1,APARTAMENTO,879
1374,2019-01-28,17,26,APARTAMENTO,835
1375,2019-12-28,13,28,APARTAMENTO,824
1376,2019-11-17,18,36,APARTAMENTO,917
1377,2019-12-08,6,27,HABITACION,365
1378,2019-09-20,10,1,HABITACION,316
1379,2019-01-01,8,14,HABITACION,77
1380,2019-05-13,12,31,HABITACION,627
1381,2019-10-17,30,34,APARTAMENTO,130
1382,2019-10-26,12,14,APARTAMENTO,999
1383,2019-08-20,10,17,APARTAMENTO,361
1384,2019-07-15,1,17,HABITACION,837
1385,2019-02-09,9,11,APARTAMENTO,555
1386,2018-11-06,1,36,APARTAMENTO,674
1387,2018-11-24,6,2,HABITACION,183
1388,2019-08-01,17,28,HABITACION,655
1389,2019-05-22,26,39,HABITACION,980
1390,2019-01-31,3,8,APARTAMENTO,912
1391,2020-04-12,14,7,APARTAMENTO,925
1392,2019-10-24,4,8,APARTAMENTO,657
1393,2019-01-31,21,8,HABITACION,89
1394,2020-03-12,13,23,APARTAMENTO,443
1395,2020-03-13,1,4,APARTAMENTO,241
1396,2019-11-16,16,29,HABITACION,498
1397,2019-08-09,1,6,HABITACION,220
1398,2020-05-11,12,8,APARTAMENTO,429
1399,2019-09-14,15,26,APARTAMENTO,988
1400,2018-11-11,22,39,APARTAMENTO,152
1401,2018-10-22,24,30,APARTAMENTO,256
1402,2019-02-17,14,25,HABITACION,515
1403,2018-11-26,11,5,APARTAMENTO,629
1404,2018-11-24,20,27,APARTAMENTO,288
1405,2019-01-09,14,19,APARTAMENTO,821
1406,2018-11-21,6,15,HABITACION,318
1407,2020-05-05,3,34,APARTAMENTO,153
1408,2019-04-27,19,12,HABITACION,812
1409,2019-12-09,28,32,HABITACION,917
1410,2019-03-30,24,29,APARTAMENTO,403
1411,2019-04-21,5,26,HABITACION,989
1412,2018-11-18,26,6,APARTAMENTO,762
1413,2019-11-28,27,2,APARTAMENTO,829
1414,2019-06-29,8,23,APARTAMENTO,954
1415,2020-05-09,1,17,APARTAMENTO,178
1416,2019-04-24,18,20,HABITACION,578
1417,2019-06-02,17,29,HABITACION,975
1418,2020-04-28,7,4,HABITACION,978
1419,2020-01-15,11,16,HABITACION,302
1420,2019-04-09,29,19,APARTAMENTO,999
1421,2019-09-10,17,12,APARTAMENTO,678
1422,2019-10-16,23,10,APARTAMENTO,970
1423,2019-07-09,17,27,APARTAMENTO,705
1424,2020-03-20,8,9,HABITACION,198
1425,2020-01-24,16,31,APARTAMENTO,435
1426,2019-05-09,27,16,HABITACION,464
1427,2019-06-06,18,19,HABITACION,381
1428,2019-08-20,18,10,APARTAMENTO,488
1429,2019-03-31,11,36,HABITACION,13
1430,2020-01-05,30,37,APARTAMENTO,703
1431,2019-10-14,5,26,HABITACION,324
1432,2019-07-19,18,27,HABITACION,522
1433,2019-05-09,15,14,APARTAMENTO,58
1434,2020-01-19,16,22,HABITACION,920
1435,2019-12-01,17,7,HABITACION,741
1436,2020-05-19,11,17,HABITACION,276
1437,2018-10-23,28,35,HABITACION,505
1438,2020-02-15,25,39,APARTAMENTO,557
1439,2018-10-23,13,10,HABITACION,644
1440,2020-03-07,26,28,HABITACION,971
1441,2019-10-18,2,19,HABITACION,979
1442,2019-04-30,2,26,HABITACION,349
1443,2020-05-16,11,37,APARTAMENTO,913
1444,2019-04-18,12,11,APARTAMENTO,346
1445,2018-12-12,22,37,APARTAMENTO,552
1446,2019-11-13,20,19,APARTAMENTO,549
1447,2020-02-18,24,5,HABITACION,47
1448,2018-11-07,21,21,APARTAMENTO,320
1449,2019-05-21,26,30,HABITACION,427
1450,2019-03-06,22,16,HABITACION,691
1451,2020-04-29,1,11,HABITACION,828
1452,2019-05-20,12,6,APARTAMENTO,130
1453,2019-10-05,25,31,APARTAMENTO,796
1454,2020-04-21,15,11,HABITACION,326
1455,2018-12-07,6,24,APARTAMENTO,396
1456,2019-09-05,19,22,APARTAMENTO,602
1457,2018-11-16,26,31,HABITACION,890
1458,2019-11-08,13,26,APARTAMENTO,710
1459,2020-01-13,26,20,HABITACION,256
1460,2019-10-16,20,3,APARTAMENTO,653
1461,2019-12-17,2,1,HABITACION,576
1462,2019-05-25,7,9,APARTAMENTO,989
1463,2019-10-14,12,20,APARTAMENTO,431
1464,2019-07-14,21,28,APARTAMENTO,174
1465,2019-10-30,1,25,HABITACION,198
1466,2020-02-04,13,21,APARTAMENTO,363
1467,2020-01-04,6,27,HABITACION,234
1468,2019-07-24,13,2,HABITACION,834
1469,2019-08-24,2,18,HABITACION,177
1470,2018-11-28,20,15,APARTAMENTO,170
1471,2019-04-09,3,37,APARTAMENTO,39
1472,2019-08-28,15,25,APARTAMENTO,185
1473,2019-06-04,28,27,HABITACION,94
1474,2019-01-21,14,39,HABITACION,624
1475,2018-11-28,8,20,HABITACION,986
1476,2019-12-27,14,4,APARTAMENTO,158
1477,2020-04-05,28,26,HABITACION,234
1478,2019-05-13,15,39,HABITACION,425
1479,2019-11-30,20,8,APARTAMENTO,517
1480,2019-08-20,2,34,APARTAMENTO,139
1481,2020-01-20,28,1,HABITACION,843
1482,2019-09-01,23,31,APARTAMENTO,197
1483,2019-05-28,16,10,HABITACION,498
1484,2019-04-07,13,5,HABITACION,43
1485,2019-09-21,1,27,HABITACION,117
1486,2019-05-27,29,19,HABITACION,490
1487,2019-05-01,22,38,HABITACION,184
1488,2019-07-12,21,33,HABITACION,431
1489,2019-01-17,2,16,APARTAMENTO,790
1490,2019-03-16,25,10,APARTAMENTO,371
1491,2019-08-08,25,9,APARTAMENTO,634
1492,2019-08-16,27,14,APARTAMENTO,138
1493,2019-02-14,22,23,HABITACION,364
1494,2019-04-22,29,32,HABITACION,681
1495,2020-03-21,16,36,APARTAMENTO,306
1496,2019-04-23,22,8,APARTAMENTO,854
1497,2019-08-04,1,2,HABITACION,871
1498,2019-06-22,30,1,HABITACION,71
1499,2018-10-25,18,18,HABITACION,368
1500,2018-12-07,25,25,APARTAMENTO,580
1501,2019-07-04,18,22,APARTAMENTO,969
1502,2020-04-03,21,3,HABITACION,779
1503,2019-06-18,4,40,HABITACION,476
1504,2018-12-17,10,20,APARTAMENTO,402
1505,2019-10-02,12,17,APARTAMENTO,182
1506,2019-05-01,4,12,HABITACION,676
1507,2020-03-27,10,26,HABITACION,589
1508,2020-04-17,22,36,APARTAMENTO,39
1509,2019-04-30,24,35,HABITACION,586
1510,2020-02-14,7,40,APARTAMENTO,932
1511,2019-08-11,26,22,HABITACION,174
1512,2019-09-06,24,10,APARTAMENTO,731
1513,2018-10-18,7,36,HABITACION,532
1514,2019-07-20,27,34,HABITACION,955
1515,2020-01-08,3,30,APARTAMENTO,35
1516,2019-08-05,27,28,HABITACION,886
1517,2019-08-25,8,9,APARTAMENTO,955
1518,2019-08-13,17,32,APARTAMENTO,492
1519,2019-09-21,1,12,HABITACION,592
1520,2019-05-23,15,32,HABITACION,516
1521,2019-07-20,3,20,HABITACION,298
1522,2019-04-26,15,22,APARTAMENTO,545
1523,2019-07-25,20,20,HABITACION,206
1524,2019-07-25,22,9,HABITACION,846
1525,2020-01-31,16,37,APARTAMENTO,102
1526,2019-03-14,27,21,APARTAMENTO,728
1527,2020-01-19,25,34,APARTAMENTO,603
1528,2018-12-25,28,37,HABITACION,997
1529,2019-06-23,9,34,APARTAMENTO,95
1530,2020-03-14,19,38,HABITACION,201
1531,2020-05-03,28,19,APARTAMENTO,103
1532,2019-03-16,8,9,HABITACION,65
1533,2019-09-11,22,27,HABITACION,72
1534,2018-11-24,23,1,APARTAMENTO,217
1535,2019-11-22,28,36,APARTAMENTO,364
1536,2020-01-25,14,32,APARTAMENTO,340
1537,2019-11-04,9,22,APARTAMENTO,323
1538,2019-05-14,3,11,HABITACION,908
1539,2020-04-14,16,2,APARTAMENTO,164
1540,2018-12-10,24,17,APARTAMENTO,54
1541,2019-05-26,1,11,APARTAMENTO,641
1542,2019-12-27,14,5,APARTAMENTO,273
1543,2019-11-17,12,37,HABITACION,955
1544,2019-08-26,7,1,APARTAMENTO,551
1545,2020-04-13,22,39,HABITACION,509
1546,2019-08-04,22,6,HABITACION,133
1547,2019-03-20,13,19,APARTAMENTO,42
1548,2018-10-22,29,6,APARTAMENTO,371
1549,2019-06-14,9,14,HABITACION,415
1550,2019-06-15,23,24,HABITACION,811
1551,2018-11-01,24,22,HABITACION,966
1552,2019-09-24,10,30,HABITACION,847
1553,2019-12-06,21,1,APARTAMENTO,268
1554,2019-09-03,23,14,APARTAMENTO,115
1555,2019-12-26,2,18,HABITACION,746
1556,2019-06-04,5,32,HABITACION,289
1557,2019-12-17,25,2,APARTAMENTO,99
1558,2019-03-25,5,22,APARTAMENTO,299
1559,2019-10-20,11,4,APARTAMENTO,523
1560,2018-12-28,26,1,HABITACION,824
1561,2019-03-21,16,17,HABITACION,817
1562,2019-06-18,15,9,HABITACION,235
1563,2019-07-19,7,8,APARTAMENTO,47
1564,2019-12-02,13,30,APARTAMENTO,652
1565,2020-02-08,5,13,HABITACION,491
1566,2019-02-24,16,37,HABITACION,439
1567,2019-01-02,16,10,HABITACION,484
1568,2019-05-12,29,23,HABITACION,186
1569,2018-12-02,21,35,APARTAMENTO,472
1570,2018-11-13,15,2,APARTAMENTO,499
1571,2019-09-21,11,16,APARTAMENTO,186
1572,2019-04-03,23,22,APARTAMENTO,614
1573,2020-03-31,12,1,HABITACION,9
1574,2020-04-05,15,36,HABITACION,285
1575,2019-02-21,25,21,APARTAMENTO,381
1576,2019-09-15,26,33,APARTAMENTO,942
1577,2019-02-19,12,11,APARTAMENTO,319
1578,2019-06-12,1,11,APARTAMENTO,14
1579,2019-10-14,9,38,HABITACION,430
1580,2019-07-08,9,20,APARTAMENTO,101
1581,2018-11-29,16,37,HABITACION,565
1582,2020-03-01,14,20,HABITACION,250
1583,2020-03-07,24,9,APARTAMENTO,494
1584,2019-09-02,25,12,APARTAMENTO,455
1585,2020-05-18,19,11,APARTAMENTO,929
1586,2018-12-15,8,14,HABITACION,372
1587,2019-10-25,30,16,HABITACION,430
1588,2019-05-03,24,8,APARTAMENTO,404
1589,2019-02-03,14,30,APARTAMENTO,99
1590,2018-11-19,29,28,HABITACION,404
1591,2019-01-29,29,16,APARTAMENTO,808
1592,2019-07-25,7,40,APARTAMENTO,55
1593,2018-11-29,26,29,APARTAMENTO,804
1594,2019-08-31,9,16,APARTAMENTO,824
1595,2019-08-01,13,32,HABITACION,301
1596,2019-12-08,7,35,HABITACION,945
1597,2018-12-04,21,24,HABITACION,225
1598,2019-10-05,4,39,APARTAMENTO,511
1599,2019-02-08,4,1,APARTAMENTO,9
1600,2020-01-21,10,32,APARTAMENTO,172
1601,2019-08-21,9,28,HABITACION,132
1602,2019-11-23,29,4,HABITACION,62
1603,2018-11-02,3,7,APARTAMENTO,738
1604,2019-08-04,7,31,APARTAMENTO,253
1605,2019-06-12,24,16,APARTAMENTO,430
1606,2019-09-04,16,4,HABITACION,234
1607,2019-08-31,28,31,HABITACION,578
1608,2019-04-29,14,27,HABITACION,955
1609,2019-08-10,19,18,APARTAMENTO,997
1610,2019-07-15,11,9,APARTAMENTO,550
1611,2019-06-14,19,18,HABITACION,12
1612,2020-04-15,14,26,HABITACION,440
1613,2019-08-09,23,25,HABITACION,364
1614,2019-09-15,29,36,HABITACION,339
1615,2020-01-10,4,39,APARTAMENTO,612
1616,2019-10-08,20,36,HABITACION,568
1617,2018-10-16,20,15,APARTAMENTO,150
1618,2019-08-28,9,30,APARTAMENTO,297
1619,2019-11-05,16,35,APARTAMENTO,246
1620,2019-12-07,23,8,HABITACION,80
1621,2020-02-16,25,30,HABITACION,365
1622,2019-05-04,13,9,APARTAMENTO,622
1623,2020-01-07,26,32,APARTAMENTO,921
1624,2020-04-02,2,30,HABITACION,344
1625,2019-08-29,24,29,APARTAMENTO,440
1626,2019-07-26,24,8,HABITACION,363
1627,2019-01-08,27,5,APARTAMENTO,459
1628,2019-10-22,3,1,APARTAMENTO,88
1629,2019-09-22,29,29,APARTAMENTO,662
1630,2019-07-29,17,28,APARTAMENTO,548
1631,2019-07-20,7,30,HABITACION,371
1632,2019-08-20,22,4,APARTAMENTO,323
1633,2020-02-06,4,23,APARTAMENTO,609
1634,2018-11-25,19,31,HABITACION,972
1635,2018-11-30,27,19,HABITACION,719
1636,2019-12-13,27,22,HABITACION,228
1637,2019-01-08,20,24,APARTAMENTO,433
1638,2019-08-29,7,24,HABITACION,696
1639,2019-06-27,13,24,HABITACION,290
1640,2020-05-21,7,8,APARTAMENTO,365
1641,2020-03-29,27,29,HABITACION,41
1642,2019-06-08,21,34,HABITACION,417
1643,2019-08-19,15,22,APARTAMENTO,978
1644,2019-09-12,3,39,HABITACION,301
1645,2020-03-28,8,16,HABITACION,57
1646,2018-12-29,23,9,HABITACION,495
1647,2020-04-12,15,15,HABITACION,597
1648,2019-06-26,2,20,HABITACION,632
1649,2019-12-11,17,19,HABITACION,314
1650,2019-08-21,25,16,APARTAMENTO,660
1651,2018-12-04,15,13,HABITACION,567
1652,2020-02-14,6,15,HABITACION,111
1653,2019-09-16,28,29,APARTAMENTO,968
1654,2018-11-17,15,10,APARTAMENTO,232
1655,2020-04-30,5,23,HABITACION,998
1656,2019-06-07,24,30,APARTAMENTO,572
1657,2019-04-23,11,33,APARTAMENTO,814
1658,2020-04-16,7,32,APARTAMENTO,870
1659,2020-04-26,17,11,HABITACION,406
1660,2019-03-23,14,23,APARTAMENTO,903
1661,2020-03-02,16,11,HABITACION,16
1662,2020-01-23,24,4,HABITACION,942
1663,2019-05-05,3,30,HABITACION,87
1664,2020-03-24,2,16,APARTAMENTO,159
1665,2019-05-29,20,29,APARTAMENTO,434
1666,2019-07-22,6,15,HABITACION,282
1667,2019-04-21,10,20,HABITACION,5
1668,2018-12-10,9,3,APARTAMENTO,985
1669,2019-11-16,12,34,APARTAMENTO,331
1670,2019-06-22,2,39,HABITACION,345
1671,2019-10-10,28,5,HABITACION,248
1672,2019-11-30,15,27,HABITACION,975
1673,2019-04-02,2,14,APARTAMENTO,843
1674,2019-03-23,2,37,HABITACION,865
1675,2019-02-02,29,16,HABITACION,839
1676,2018-12-29,13,30,HABITACION,157
1677,2019-02-23,27,8,HABITACION,66
1678,2019-04-28,11,30,HABITACION,568
1679,2019-10-05,24,31,HABITACION,731
1680,2020-04-14,21,5,HABITACION,36
1681,2020-02-21,28,13,HABITACION,974
1682,2019-07-30,6,13,HABITACION,843
1683,2019-07-12,5,21,HABITACION,410
1684,2020-05-11,8,13,APARTAMENTO,498
1685,2018-10-28,24,2,APARTAMENTO,596
1686,2019-09-07,18,6,HABITACION,270
1687,2019-05-29,16,18,HABITACION,733
1688,2020-03-21,23,34,APARTAMENTO,409
1689,2019-10-09,1,35,HABITACION,838
1690,2019-06-16,30,40,APARTAMENTO,299
1691,2019-03-07,9,27,APARTAMENTO,689
1692,2018-12-05,15,11,APARTAMENTO,777
1693,2019-05-22,7,7,HABITACION,69
1694,2019-03-16,27,22,APARTAMENTO,758
1695,2018-11-04,1,24,APARTAMENTO,320
1696,2018-11-09,22,33,HABITACION,541
1697,2019-09-18,13,34,APARTAMENTO,380
1698,2020-04-02,8,26,HABITACION,41
1699,2019-03-05,13,30,APARTAMENTO,188
1700,2019-04-01,12,35,APARTAMENTO,108
1701,2019-08-01,21,39,HABITACION,416
1702,2019-12-23,17,27,APARTAMENTO,804
1703,2020-05-09,1,2,HABITACION,561
1704,2019-06-13,3,26,APARTAMENTO,903
1705,2020-01-22,29,2,APARTAMENTO,38
1706,2019-01-12,7,3,APARTAMENTO,881
1707,2019-03-02,30,27,HABITACION,715
1708,2018-11-25,12,2,HABITACION,960
1709,2019-06-02,13,10,APARTAMENTO,492
1710,2019-10-15,15,40,APARTAMENTO,499
1711,2020-05-07,25,3,HABITACION,280
1712,2019-03-27,8,38,HABITACION,499
1713,2019-02-16,8,31,APARTAMENTO,212
1714,2018-11-27,9,20,HABITACION,903
1715,2019-03-02,27,2,HABITACION,608
1716,2019-06-08,12,8,APARTAMENTO,917
1717,2019-06-20,15,34,HABITACION,607
1718,2019-02-19,8,15,HABITACION,44
1719,2018-11-25,23,7,HABITACION,758
1720,2019-06-10,11,23,HABITACION,885
1721,2020-01-09,20,37,HABITACION,447
1722,2019-10-28,20,33,APARTAMENTO,594
1723,2018-10-17,21,40,HABITACION,935
1724,2019-03-18,10,17,HABITACION,59
1725,2019-09-16,15,36,APARTAMENTO,879
1726,2019-06-20,6,24,HABITACION,519
1727,2019-09-02,23,7,HABITACION,245
1728,2020-05-02,20,1,HABITACION,543
1729,2020-02-10,26,4,APARTAMENTO,87
1730,2019-04-06,10,15,APARTAMENTO,157
1731,2019-03-18,24,32,HABITACION,266
1732,2020-01-11,7,35,APARTAMENTO,869
1733,2019-02-22,29,6,HABITACION,671
1734,2019-04-09,25,3,APARTAMENTO,506
1735,2018-11-12,15,10,HABITACION,144
1736,2019-10-29,13,3,HABITACION,820
1737,2019-05-19,1,35,APARTAMENTO,296
1738,2020-03-03,22,9,APARTAMENTO,921
1739,2019-07-12,12,38,APARTAMENTO,893
1740,2020-02-18,10,28,HABITACION,519
1741,2019-10-11,12,22,HABITACION,29
1742,2019-11-22,10,39,HABITACION,36
1743,2019-10-14,15,24,APARTAMENTO,271
1744,2019-01-26,15,37,HABITACION,181
1745,2020-05-18,5,29,HABITACION,845
1746,2019-01-05,17,38,HABITACION,881
1747,2019-12-31,17,12,APARTAMENTO,218
1748,2019-10-14,16,17,APARTAMENTO,961
1749,2019-11-06,15,14,HABITACION,696
1750,2019-05-15,14,32,APARTAMENTO,862
1751,2018-12-16,4,30,HABITACION,424
1752,2020-01-26,12,24,APARTAMENTO,825
1753,2019-02-08,3,39,APARTAMENTO,907
1754,2019-04-05,8,1,APARTAMENTO,445
1755,2019-10-18,22,6,HABITACION,370
1756,2019-07-31,21,19,HABITACION,574
1757,2019-02-15,12,11,HABITACION,606
1758,2019-05-08,16,34,HABITACION,97
1759,2019-03-21,14,2,HABITACION,29
1760,2019-01-21,2,35,HABITACION,630
1761,2019-12-05,17,30,HABITACION,759
1762,2019-09-17,24,16,HABITACION,501
1763,2019-05-05,4,26,HABITACION,227
1764,2019-03-15,5,38,APARTAMENTO,502
1765,2019-02-20,21,31,APARTAMENTO,475
1766,2019-11-11,4,8,HABITACION,460
1767,2019-08-26,11,24,HABITACION,313
1768,2019-07-17,5,22,HABITACION,408
1769,2020-01-22,9,31,HABITACION,700
1770,2019-03-10,28,16,HABITACION,718
1771,2019-08-17,26,30,HABITACION,406
1772,2020-01-07,25,40,HABITACION,723
1773,2019-06-01,22,7,HABITACION,511
1774,2018-11-11,20,15,APARTAMENTO,253
1775,2020-04-26,14,17,HABITACION,592
1776,2019-12-07,23,5,APARTAMENTO,823
1777,2019-02-26,10,26,HABITACION,741
1778,2020-05-07,27,34,HABITACION,31
1779,2019-10-13,10,8,HABITACION,709
1780,2019-04-04,2,3,APARTAMENTO,5
1781,2020-01-14,12,11,HABITACION,906
1782,2019-08-23,1,31,APARTAMENTO,697
1783,2019-01-07,28,30,APARTAMENTO,406
1784,2019-10-24,10,20,APARTAMENTO,193
1785,2019-03-14,21,11,HABITACION,910
