id,tipo,precio,intervalo pago,propiedad
3531,Grocery,251.64,85,1925
3532,Outdoors,352.5,85,1664
3533,Sports,318.46,49,1110
3534,Electronics,490.95,51,1920
3535,Home,11.12,19,1534
3536,Baby,342.23,55,1246
3537,Health,55.57,24,1485
3538,Computers,78.8,30,1794
3539,Grocery,188.1,44,1576
3540,Kids,483.71,41,1587
3541,Industrial,173.47,1,1009
3542,Grocery,115.5,38,1619
3543,Toys,405.15,46,1142
3544,Garden,455.21,65,1168
3545,Automotive,350.4,74,1697
3546,Books,495.92,60,1686
3547,Games,80.05,66,1858
3548,Industrial,252.54,40,1501
3549,Computers,476.49,36,1816
3550,Beauty,13.77,24,1237
3551,Music,160.17,69,1181
3552,Music,460.75,81,1096
3553,Beauty,131.56,15,1597
3554,Computers,110.5,46,1771
3555,Home,411.87,71,1856
3556,Beauty,91.63,59,1540
3557,Home,350.11,72,1226
3558,Games,2.4,11,1129
3559,Games,72.05,24,1197
3560,Outdoors,121.78,45,1812
3561,Industrial,177.94,90,1729
3562,Home,82.07,72,1525
3563,Automotive,497.26,53,1199
3564,Industrial,151.49,77,1906
3565,Baby,225.8,33,1761
3566,Books,447.2,90,1251
3567,Movies,233.25,14,1502
3568,Outdoors,487.61,9,1384
3569,Outdoors,313.01,10,1361
3570,Sports,134.56,45,1183
3571,Industrial,300.09,55,1061
3572,Industrial,217.48,17,1637
3573,Beauty,167.41,83,1013
3574,Garden,143.25,27,1511
3575,Computers,85.28,77,1222
3576,Movies,26.73,43,1733
3577,Beauty,71.19,21,1390
3578,Home,340.15,18,1257
3579,Clothing,2.08,65,1215
3580,Kids,132.55,44,1403
3581,Sports,164.79,69,1898
3582,Baby,213.23,62,1382
3583,Computers,224.8,18,1516
3584,Kids,223.99,57,1291
3585,Outdoors,355.55,20,1735
3586,Grocery,311.71,5,1304
3587,Baby,82.01,85,1833
3588,Tools,297.71,17,1955
3589,Outdoors,274.86,16,1865
3590,Industrial,294.97,41,1711
3591,Jewelery,280.59,10,1687
3592,Grocery,460.74,75,1296
3593,Movies,115.33,44,1549
3594,Movies,338.99,61,1067
3595,Grocery,276.11,27,1021
3596,Music,27.21,23,1316
3597,Outdoors,88.36,28,1717
3598,Industrial,132.82,25,1957
3599,Shoes,375.74,79,1617
3600,Baby,192.19,58,1515
3601,Books,152.48,54,1271
3602,Games,114.67,88,1656
3603,Baby,459.7,49,1526
3604,Sports,488.36,10,1999
3605,Books,29.13,25,1615
3606,Garden,303.51,5,1243
3607,Tools,59.65,30,1799
3608,Electronics,140.94,1,1912
3609,Shoes,171.02,70,1136
3610,Health,197.32,70,1754
3611,Books,386.2,35,1169
3612,Jewelery,47.45,76,1305
3613,Electronics,430.96,8,1852
3614,Jewelery,216.92,25,1592
3615,Sports,371.03,2,1453
3616,Toys,498.45,69,1520
3617,Toys,276.46,81,1234
3618,Tools,197.06,25,1751
3619,Outdoors,115.11,78,1242
3620,Shoes,456.24,72,1502
3621,Industrial,273.73,11,1607
3622,Games,198.49,17,1379
3623,Shoes,480.91,82,1333
3624,Industrial,309.74,83,1770
3625,Clothing,488.5,19,1215
3626,Garden,44.76,60,1665
3627,Shoes,326.86,23,1393
3628,Electronics,221.54,32,1528
3629,Automotive,138.77,19,1426
3630,Music,14.53,44,1563
3631,Tools,1.55,59,1592
3632,Kids,275.1,73,1681
3633,Movies,108.24,8,1259
3634,Computers,376.42,51,1991
3635,Jewelery,55.33,4,1011
3636,Beauty,411.11,11,1171
3637,Home,60.73,65,1077
3638,Clothing,367.13,53,1834
3639,Baby,457.54,39,1444
3640,Books,153.39,46,1240
3641,Kids,209.27,64,1476
3642,Industrial,378.58,2,1047
3643,Clothing,35.98,45,1107
3644,Baby,343.32,81,1355
3645,Baby,193.04,58,1193
3646,Movies,125.6,86,1851
3647,Industrial,81.59,88,1438
3648,Industrial,454.37,28,1973
3649,Music,393.72,45,1172
3650,Automotive,104.07,25,1018
3651,Sports,309.07,57,1173
3652,Music,264.86,47,1455
3653,Outdoors,352.53,66,1636
3654,Games,226.98,55,1100
3655,Home,373.09,78,1338
3656,Books,254.09,34,1393
3657,Kids,211.92,6,1117
3658,Automotive,363.84,40,1447
3659,Health,18.33,76,1024
3660,Kids,145.6,29,1144
3661,Automotive,89.63,80,1327
3662,Books,114.92,35,1883
3663,Baby,164.36,32,1786
3664,Movies,54.8,13,1730
3665,Clothing,407.42,55,1428
3666,Computers,132.82,10,1235
3667,Industrial,239.92,38,1659
3668,Grocery,67.78,19,1881
3669,Electronics,255.05,4,1984
3670,Health,347.36,19,1541
3671,Music,496.56,20,1455
3672,Books,323.12,37,1143
3673,Computers,47.76,15,1181
3674,Books,116.44,81,1517
3675,Industrial,490.82,39,1974
3676,Toys,241.45,77,1995
3677,Kids,100.63,67,1192
3678,Movies,300.75,5,1602
3679,Computers,60.0,14,1746
3680,Garden,357.76,60,1280
3681,Automotive,323.13,24,1582
3682,Movies,285.93,7,1137
3683,Computers,52.81,58,1641
3684,Garden,40.52,17,1775
3685,Baby,223.05,13,1794
3686,Shoes,37.16,63,1632
3687,Automotive,226.23,25,1979
3688,Jewelery,242.94,90,1992
3689,Garden,169.62,55,1931
3690,Games,260.83,78,1934
3691,Home,99.77,20,1368
3692,Books,239.77,9,1032
3693,Outdoors,346.74,68,1035
3694,Automotive,273.59,49,1781
3695,Electronics,336.86,44,1733
3696,Music,18.54,13,1654
3697,Baby,379.81,76,1237
3698,Automotive,372.81,13,1349
3699,Movies,167.18,88,1535
3700,Grocery,306.32,5,1970
3701,Jewelery,107.78,31,1512
3702,Industrial,448.52,64,1141
3703,Movies,129.85,77,1667
3704,Kids,71.69,40,1986
3705,Outdoors,88.26,71,1539
3706,Games,91.15,14,1144
3707,Garden,321.89,88,1720
3708,Books,419.14,69,1581
3709,Garden,56.41,62,1585
3710,Toys,380.45,24,1988
3711,Beauty,59.98,53,1585
3712,Industrial,378.9,19,1452
3713,Games,53.61,74,1462
3714,Health,67.2,21,1042
3715,Jewelery,123.66,18,1053
3716,Health,15.67,57,1270
3717,Baby,23.34,15,1821
3718,Automotive,142.07,31,1697
3719,Garden,192.07,19,1207
3720,Outdoors,487.03,68,1026
3721,Games,94.75,89,1773
3722,Electronics,413.03,24,1979
3723,Electronics,106.35,49,1349
3724,Automotive,153.23,7,1029
3725,Grocery,389.23,27,1537
3726,Music,55.95,29,1596
3727,Jewelery,212.9,69,1588
3728,Clothing,286.45,77,1203
3729,Music,232.48,23,1619
3730,Toys,359.16,48,1149
3731,Industrial,388.44,66,1652
3732,Beauty,410.44,5,1775
3733,Beauty,214.32,90,1314
3734,Outdoors,223.63,83,1962
3735,Home,316.18,59,1027
3736,Tools,462.18,75,1203
3737,Games,237.36,25,1913
3738,Jewelery,115.2,69,1822
3739,Computers,312.66,22,1866
3740,Music,389.32,7,1211
3741,Baby,379.0,70,1006
3742,Games,372.4,34,1609
3743,Electronics,273.87,90,1517
3744,Health,94.97,80,1770
3745,Grocery,37.72,48,1434
3746,Electronics,95.36,21,1771
3747,Home,258.09,55,1579
3748,Outdoors,94.59,57,1124
3749,Beauty,336.08,86,1233
3750,Music,109.1,43,1551
3751,Kids,19.18,25,1636
3752,Beauty,380.21,51,1826
3753,Home,498.58,84,1727
3754,Health,335.43,78,1559
3755,Garden,484.88,71,1290
3756,Grocery,413.34,31,1111
3757,Games,344.1,86,1482
3758,Toys,265.59,33,1886
3759,Tools,306.46,75,1066
3760,Electronics,441.51,41,1217
3761,Music,241.91,3,1763
3762,Books,67.29,60,1869
3763,Movies,486.64,50,1318
3764,Beauty,332.16,44,1809
3765,Sports,395.35,61,1056
3766,Electronics,208.06,67,1819
3767,Beauty,355.42,23,1492
3768,Toys,111.04,72,1891
3769,Clothing,95.12,46,1199
3770,Garden,268.48,75,1102
3771,Beauty,388.82,42,1766
3772,Home,417.28,72,1918
3773,Sports,152.14,23,1389
3774,Movies,211.35,35,1980
3775,Home,419.45,71,1787
3776,Garden,35.09,40,1342
3777,Electronics,278.7,34,1063
3778,Movies,287.07,8,1929
3779,Movies,13.02,32,1644
3780,Automotive,241.37,23,1633
3781,Baby,442.44,90,1955
3782,Health,94.64,15,1662
3783,Kids,181.92,82,1921
3784,Music,223.6,20,1549
3785,Health,201.7,56,1764
3786,Electronics,214.69,23,1558
3787,Electronics,43.12,74,1586
3788,Shoes,223.81,6,1723
3789,Sports,232.2,70,1290
3790,Sports,335.5,39,1590
3791,Games,265.49,23,1820
3792,Health,345.44,24,1890
3793,Home,427.92,80,1251
3794,Movies,469.4,57,1015
3795,Toys,190.01,44,1317
3796,Movies,417.87,40,1359
3797,Tools,347.66,10,1026
3798,Home,328.64,62,1362
3799,Tools,138.65,25,1906
3800,Outdoors,497.87,6,1117
3801,Books,399.84,86,1438
3802,Home,176.67,89,1012
3803,Sports,391.5,68,1408
3804,Games,174.52,69,1231
3805,Books,59.93,16,1880
3806,Books,482.51,46,1855
3807,Clothing,61.87,54,1375
3808,Games,91.55,29,1511
3809,Toys,259.13,72,1468
3810,Kids,246.91,46,1667
3811,Baby,177.86,68,1893
3812,Books,44.24,40,1863
3813,Grocery,178.38,2,1479
3814,Health,484.82,38,1388
3815,Toys,6.45,58,1617
3816,Kids,345.06,80,1995
3817,Industrial,408.14,72,1646
3818,Games,35.16,49,1646
3819,Automotive,454.79,15,1020
3820,Clothing,482.32,33,1434
3821,Toys,54.95,11,1023
3822,Movies,361.02,75,1152
3823,Electronics,252.53,37,1507
3824,Movies,497.7,6,1284
3825,Tools,12.89,12,1518
3826,Garden,360.63,51,1017
3827,Beauty,225.2,19,1493
3828,Electronics,378.74,47,1488
3829,Industrial,384.88,23,1199
3830,Books,221.12,46,1890
3831,Computers,315.51,40,1709
3832,Movies,387.38,13,1014
3833,Tools,103.75,76,1383
3834,Tools,279.77,2,1763
3835,Tools,155.46,32,1807
3836,Automotive,201.77,88,1785
3837,Sports,211.63,47,1484
3838,Beauty,346.48,34,1853
3839,Music,211.96,40,1666
3840,Jewelery,499.29,63,1572
3841,Tools,231.08,14,1163
3842,Health,420.9,10,1662
3843,Automotive,388.64,21,1003
3844,Health,490.76,63,1760
3845,Music,371.58,49,1917
3846,Clothing,213.19,66,1849
3847,Games,462.39,11,1002
3848,Outdoors,476.89,27,1954
3849,Health,352.79,78,1311
3850,Outdoors,287.25,43,1093
3851,Outdoors,258.4,40,1214
3852,Garden,377.33,84,1323
3853,Sports,275.51,83,1497
3854,Books,135.32,30,1110
3855,Tools,342.96,33,1941
3856,Baby,112.17,2,1174
3857,Outdoors,283.99,79,1432
3858,Outdoors,282.14,49,1618
3859,Beauty,274.54,59,1997
3860,Beauty,154.72,17,1466
3861,Garden,114.71,30,1067
3862,Movies,69.55,37,1724
3863,Books,346.49,61,1714
3864,Movies,383.38,79,1969
3865,Health,287.11,74,1438
3866,Tools,350.33,61,1162
3867,Outdoors,360.61,9,1868
3868,Clothing,481.29,3,1452
3869,Health,109.48,15,1465
3870,Outdoors,315.19,33,1930
3871,Shoes,440.95,72,1668
3872,Shoes,160.35,16,1047
3873,Outdoors,121.68,21,1598
3874,Games,361.62,45,1288
3875,Clothing,117.9,2,1862
3876,Kids,375.34,37,1461
3877,Beauty,498.73,26,1690
3878,Movies,468.47,54,1619
3879,Health,392.47,72,1292
3880,Computers,265.55,24,1245
3881,Beauty,322.35,42,1004
3882,Computers,313.82,3,1798
3883,Sports,59.38,60,1146
3884,Outdoors,80.35,56,1629
3885,Kids,69.44,22,1687
3886,Grocery,414.67,35,1495
3887,Outdoors,42.5,44,1143
3888,Automotive,352.72,17,1025
3889,Books,282.79,45,1590
3890,Grocery,160.34,90,1192
3891,Automotive,268.48,78,1549
3892,Kids,302.11,78,1558
3893,Music,115.28,20,1869
3894,Kids,203.36,31,1451
3895,Computers,440.69,61,1669
3896,Automotive,317.83,57,1700
3897,Games,107.38,17,1223
3898,Computers,160.2,2,1055
3899,Outdoors,73.49,80,1024
3900,Industrial,154.74,80,1713
3901,Industrial,444.79,62,1754
3902,Clothing,402.35,60,1244
3903,Beauty,291.17,52,1494
3904,Shoes,282.35,69,1171
3905,Automotive,459.11,4,1006
3906,Tools,141.24,56,1302
3907,Books,420.34,16,1281
3908,Books,341.18,42,1548
3909,Sports,94.24,62,1246
3910,Computers,157.78,52,1854
3911,Electronics,338.6,86,1567
3912,Books,115.48,75,1807
3913,Baby,153.36,47,1789
3914,Electronics,4.14,10,1632
3915,Music,401.96,13,1227
3916,Grocery,186.71,61,1454
3917,Kids,155.5,2,1145
3918,Automotive,459.69,82,1188
3919,Movies,203.17,71,1790
3920,Industrial,396.07,47,1364
3921,Books,9.41,28,1542
3922,Movies,284.12,74,1772
3923,Toys,289.36,71,1429
3924,Electronics,72.88,41,1057
3925,Music,250.4,31,1028
3926,Books,433.03,55,1870
3927,Music,239.22,58,1966
3928,Health,496.47,63,1004
3929,Tools,247.14,8,1712
3930,Tools,242.7,27,1917
3931,Health,247.54,56,1866
3932,Kids,196.17,73,1193
3933,Grocery,444.71,60,1995
3934,Beauty,262.9,72,1123
3935,Automotive,73.56,76,1518
3936,Music,112.76,18,1546
3937,Toys,328.14,26,1533
3938,Kids,50.43,22,1112
3939,Shoes,456.65,27,1863
3940,Automotive,175.8,10,1544
3941,Beauty,387.8,29,1740
3942,Home,275.13,15,1545
3943,Kids,18.29,44,1626
3944,Baby,8.4,56,1486
3945,Baby,280.56,80,1738
3946,Health,74.96,30,1374
3947,Kids,142.84,49,1656
3948,Grocery,221.22,3,1971
3949,Music,152.43,22,1293
3950,Clothing,285.57,18,1708
3951,Computers,494.97,85,1142
3952,Baby,436.04,90,1955
3953,Clothing,250.64,47,1792
3954,Books,233.75,45,1768
3955,Automotive,249.98,39,1407
3956,Beauty,5.19,49,1460
3957,Books,491.55,58,1609
3958,Games,284.42,77,1698
3959,Electronics,2.55,38,1716
3960,Baby,100.87,1,1857
3961,Games,213.1,23,1235
3962,Grocery,156.79,8,1613
3963,Shoes,392.74,33,1182
3964,Beauty,153.44,52,1885
3965,Games,232.75,89,1874
3966,Movies,243.45,7,1817
3967,Health,32.82,55,1484
3968,Health,287.51,85,1161
3969,Outdoors,416.22,28,1855
3970,Garden,248.96,26,1462
3971,Outdoors,328.72,37,1596
3972,Grocery,472.17,5,1468
3973,Sports,323.59,4,1375
3974,Automotive,208.71,81,1775
3975,Health,269.08,63,1924
3976,Toys,94.93,48,1392
3977,Garden,431.77,85,1631
3978,Baby,174.3,54,1886
3979,Outdoors,122.69,23,1004
3980,Toys,490.3,45,1180
3981,Tools,55.98,79,1598
3982,Grocery,85.08,81,1676
3983,Tools,350.6,60,1524
3984,Movies,286.56,35,1618
3985,Home,465.07,38,1742
3986,Shoes,438.93,47,1284
3987,Tools,440.78,27,1448
3988,Tools,105.84,62,1392
3989,Tools,472.81,29,1568
3990,Outdoors,187.84,2,1387
3991,Games,18.39,68,1908
3992,Kids,416.24,62,1683
3993,Grocery,135.03,88,1416
3994,Kids,222.41,10,1346
3995,Electronics,414.37,28,1108
3996,Movies,146.45,73,1430
3997,Clothing,154.82,40,1595
3998,Electronics,324.94,34,1443
3999,Home,161.07,86,1473
4000,Electronics,78.93,3,1306

id,tipo,precio,intervalo pago,propiedad
4001,Grocery,54.44,47,2567
4002,Shoes,20.42,12,2491
4003,Clothing,406.96,90,2592
4004,Beauty,404.34,74,2043
4005,Tools,335.21,58,2196
4006,Grocery,234.98,43,2548
4007,Music,65.25,16,2655
4008,Games,437.02,13,2477
4009,Home,298.33,31,2009
4010,Jewelery,53.91,4,2524
4011,Sports,369.27,66,2027
4012,Toys,456.69,51,2599
4013,Home,353.36,27,2061
4014,Garden,51.22,62,2895
4015,Books,429.21,66,2869
4016,Clothing,314.09,39,2334
4017,Toys,85.44,42,2508
4018,Automotive,141.25,43,2605
4019,Clothing,70.08,86,2628
4020,Outdoors,89.61,81,2330
4021,Toys,385.38,90,2100
4022,Grocery,118.67,7,2455
4023,Grocery,80.62,58,2606
4024,Computers,433.47,5,2619
4025,Music,452.07,73,2158
4026,Kids,470.77,11,2597
4027,Jewelery,431.37,68,2552
4028,Books,439.45,77,2587
4029,Movies,291.8,13,2793
4030,Books,445.71,47,2454
4031,Home,61.6,1,2331
4032,Baby,264.88,12,2443
4033,Electronics,381.98,36,2491
4034,Garden,420.66,89,2177
4035,Books,462.77,75,2606
4036,Movies,446.14,32,2602
4037,Shoes,7.69,20,2161
4038,Shoes,216.65,2,2803
4039,Shoes,101.89,73,2931
4040,Electronics,349.92,59,2473
4041,Kids,414.05,22,2049
4042,Health,454.37,55,2093
4043,Toys,193.3,46,2693
4044,Sports,355.2,83,2556
4045,Kids,471.39,86,2098
4046,Grocery,220.24,35,2763
4047,Books,103.16,74,2849
4048,Garden,59.36,39,2617
4049,Movies,38.13,1,2328
4050,Health,215.44,47,2793
4051,Home,217.74,57,2258
4052,Tools,268.94,42,2733
4053,Garden,367.31,15,2481
4054,Grocery,308.19,24,2819
4055,Sports,297.74,38,2526
4056,Health,301.79,51,2229
4057,Beauty,373.34,45,2344
4058,Outdoors,373.22,56,2077
4059,Computers,83.33,46,2579
4060,Kids,359.88,58,2080
4061,Clothing,57.21,43,2935
4062,Music,476.47,64,2029
4063,Tools,361.92,35,2909
4064,Tools,149.51,81,2330
4065,Industrial,260.44,58,2284
4066,Beauty,381.0,76,2157
4067,Automotive,201.2,25,2358
4068,Industrial,497.42,4,2463
4069,Music,134.26,85,2764
4070,Movies,343.86,85,2261
4071,Outdoors,371.1,74,2087
4072,Shoes,297.61,56,2348
4073,Tools,373.92,79,2187
4074,Books,99.17,28,2344
4075,Books,471.16,10,2987
4076,Garden,251.81,57,2794
4077,Beauty,29.72,30,2051
4078,Kids,193.84,66,2188
4079,Grocery,478.41,66,2920
4080,Electronics,4.49,50,2276
4081,Music,133.25,15,2756
4082,Grocery,469.43,40,2101
4083,Health,171.73,9,2833
4084,Tools,427.63,30,2984
4085,Kids,374.1,58,2104
4086,Home,260.41,67,2267
4087,Sports,166.24,88,2535
4088,Health,61.29,85,2684
4089,Toys,49.55,10,2111
4090,Music,22.74,42,2952
4091,Beauty,236.58,40,2950
4092,Beauty,433.83,75,2591
4093,Health,49.08,17,2676
4094,Sports,38.65,1,2498
4095,Automotive,477.06,64,2946
4096,Books,43.88,60,2955
4097,Tools,144.16,15,2901
4098,Tools,269.33,37,2326
4099,Health,405.78,4,2754
4100,Kids,421.25,42,2333
4101,Computers,59.99,24,2181
4102,Grocery,448.21,14,2792
4103,Industrial,112.75,83,2613
4104,Baby,36.46,43,2879
4105,Outdoors,281.46,61,2097
4106,Outdoors,275.2,24,2005
4107,Tools,354.69,64,2477
4108,Jewelery,89.03,83,2067
4109,Sports,34.55,12,2389
4110,Jewelery,132.09,27,2288
4111,Sports,422.74,63,2465
4112,Electronics,161.39,80,2299
4113,Sports,233.49,47,2876
4114,Games,21.64,49,2919
4115,Clothing,344.14,39,2348
4116,Games,155.76,16,2939
4117,Games,402.38,62,2843
4118,Clothing,455.18,67,2654
4119,Toys,21.28,54,2027
4120,Industrial,93.6,48,2221
4121,Books,361.2,25,2367
4122,Electronics,319.25,67,2631
4123,Kids,190.72,53,2519
4124,Sports,233.97,68,2125
4125,Beauty,39.3,87,2881
4126,Games,220.32,70,2700
4127,Garden,419.12,27,2315
4128,Computers,362.43,53,2156
4129,Games,473.59,36,2791
4130,Automotive,387.96,52,2995
4131,Outdoors,324.52,45,2949
4132,Industrial,370.18,33,2287
4133,Music,295.88,73,2595
4134,Games,335.22,37,2086
4135,Games,273.24,38,2206
4136,Grocery,5.23,15,2347
4137,Games,7.95,8,2449
4138,Automotive,31.49,55,2364
4139,Grocery,51.22,75,2460
4140,Games,18.73,9,2370
4141,Movies,129.14,22,2533
4142,Clothing,410.88,15,2936
4143,Clothing,383.04,66,2584
4144,Computers,96.98,13,2553
4145,Garden,471.0,22,2300
4146,Computers,385.79,87,2425
4147,Tools,45.95,80,2737
4148,Baby,328.59,24,2853
4149,Games,392.67,50,2021
4150,Tools,480.56,68,2096
4151,Electronics,132.43,44,2631
4152,Grocery,447.35,42,2567
4153,Baby,369.03,84,2879
4154,Movies,495.72,53,2247
4155,Shoes,244.12,60,2700
4156,Sports,169.36,48,2358
4157,Shoes,88.89,75,2885
4158,Garden,175.2,44,2495
4159,Computers,461.55,69,2706
4160,Movies,179.74,10,2090
4161,Computers,30.65,15,2681
4162,Garden,334.98,75,2671
4163,Grocery,235.45,75,2463
4164,Sports,391.96,27,2987
4165,Movies,85.04,34,2915
4166,Baby,59.46,29,2602
4167,Beauty,220.69,41,2712
4168,Home,2.9,5,2485
4169,Beauty,55.03,4,2534
4170,Computers,83.82,79,2080
4171,Movies,398.34,43,2011
4172,Computers,8.2,3,2842
4173,Books,94.22,6,2684
4174,Jewelery,93.05,85,2837
4175,Games,342.97,84,2769
4176,Industrial,468.82,15,2695
4177,Outdoors,366.77,45,2119
4178,Industrial,489.78,87,2697
4179,Beauty,5.92,3,2893
4180,Music,34.27,56,2043
4181,Home,57.07,36,2752
4182,Games,269.93,9,2782
4183,Automotive,37.61,26,2294
4184,Tools,442.04,52,2679
4185,Toys,162.11,85,2734
4186,Jewelery,191.68,75,2966
4187,Clothing,457.1,42,2714
4188,Books,209.95,44,2733
4189,Health,454.71,31,2154
4190,Beauty,64.52,39,2240
4191,Outdoors,487.79,1,2860
4192,Industrial,308.64,77,2449
4193,Music,480.69,80,2796
4194,Games,492.5,71,2492
4195,Clothing,283.42,70,2330
4196,Computers,55.83,84,2366
4197,Garden,327.83,7,2535
4198,Games,135.11,17,2402
4199,Industrial,65.38,8,2597
4200,Tools,244.31,48,2008
4201,Computers,182.87,58,2589
4202,Home,226.84,40,2426
4203,Automotive,64.2,50,2246
4204,Sports,88.29,52,2627
4205,Health,297.61,83,2770
4206,Shoes,34.44,78,2588
4207,Baby,79.68,48,2631
4208,Games,396.9,90,2504
4209,Outdoors,84.52,24,2009
4210,Outdoors,92.52,26,2385
4211,Toys,27.57,15,2243
4212,Grocery,246.25,77,2446
4213,Shoes,421.54,37,2234
4214,Health,197.07,29,2598
4215,Games,174.4,49,2438
4216,Movies,347.73,4,2654
4217,Tools,255.76,37,2063
4218,Sports,412.63,31,2515
4219,Clothing,367.13,50,2633
4220,Kids,109.52,34,2137
4221,Baby,420.04,21,2598
4222,Tools,124.16,33,2754
4223,Computers,107.24,68,2369
4224,Music,367.7,72,2301
4225,Shoes,162.03,30,2929
4226,Clothing,473.41,87,2010
4227,Tools,265.32,43,2940
4228,Health,39.34,69,2490
4229,Computers,372.21,47,2451
4230,Beauty,116.07,83,2696
4231,Movies,120.41,25,2425
4232,Toys,21.12,62,2892
4233,Movies,47.27,66,2994
4234,Grocery,272.04,57,2505
4235,Computers,20.73,60,2894
4236,Garden,53.5,86,2080
4237,Electronics,182.19,12,2276
4238,Books,83.25,9,2246
4239,Tools,424.49,52,2862
4240,Grocery,489.5,59,2118
4241,Music,254.87,6,2841
4242,Sports,124.86,83,2992
4243,Kids,154.7,46,2285
4244,Movies,102.56,85,2695
4245,Toys,3.7,58,2710
4246,Toys,107.83,65,2110
4247,Books,378.98,44,2717
4248,Computers,388.07,39,2688
4249,Garden,323.34,41,2590
4250,Tools,142.57,29,2256
4251,Health,54.19,60,2201
4252,Grocery,223.01,56,2160
4253,Electronics,336.91,83,2281
4254,Music,315.02,18,2262
4255,Music,37.56,33,2263
4256,Games,34.55,12,2203
4257,Grocery,372.2,32,2318
4258,Kids,100.32,12,2826
4259,Baby,370.88,40,2290
4260,Sports,305.99,89,2017
4261,Baby,499.88,67,2308
4262,Home,422.37,19,2165
4263,Clothing,417.75,55,2354
4264,Grocery,365.1,81,2641
4265,Computers,394.11,49,2074
4266,Grocery,409.87,67,2907
4267,Outdoors,190.03,84,2671
4268,Garden,10.26,18,2972
4269,Computers,75.04,78,2254
4270,Music,221.03,35,2088
4271,Baby,81.53,31,2733
4272,Toys,418.55,33,2988
4273,Health,322.44,60,2950
4274,Games,265.72,31,2588
4275,Jewelery,270.14,35,2790
4276,Games,297.41,86,2514
4277,Music,425.67,42,2795
4278,Shoes,328.89,74,2723
4279,Garden,426.92,6,2781
4280,Automotive,497.85,44,2917
4281,Kids,162.7,42,2219
4282,Books,7.43,87,2281
4283,Music,21.21,52,2446
4284,Beauty,285.6,59,2980
4285,Shoes,60.67,6,2183
4286,Electronics,164.61,72,2176
4287,Sports,43.5,62,2859
4288,Books,260.89,72,2816
4289,Tools,188.43,31,2228
4290,Health,208.99,45,2261
4291,Games,202.93,13,2445
4292,Tools,380.69,30,2118
4293,Electronics,465.5,54,2272
4294,Electronics,222.73,15,2118
4295,Beauty,457.2,54,2610
4296,Electronics,368.9,70,2201
4297,Movies,167.46,16,2196
4298,Music,18.68,5,2563
4299,Garden,138.72,40,2998
4300,Industrial,456.05,41,2535
4301,Grocery,373.52,13,2111
4302,Clothing,429.25,34,2544
4303,Health,330.3,79,2755
4304,Sports,125.97,19,2987
4305,Kids,182.46,80,2230
4306,Garden,122.42,15,2308
4307,Tools,480.32,11,2140
4308,Garden,161.92,46,2861
4309,Jewelery,406.86,50,2234
4310,Games,478.76,19,2377
4311,Outdoors,75.83,28,2818
4312,Clothing,450.6,20,2869
4313,Health,437.32,74,2649
4314,Baby,331.67,62,2027
4315,Computers,73.59,16,2947
4316,Clothing,438.99,24,2993
4317,Sports,469.23,56,2047
4318,Automotive,128.76,44,2480
4319,Shoes,48.07,70,2541
4320,Home,356.12,56,2083
4321,Grocery,159.45,58,2154
4322,Movies,15.37,57,2509
4323,Automotive,439.86,35,2371
4324,Home,152.81,68,2626
4325,Clothing,163.08,78,2388
4326,Sports,37.28,74,2445
4327,Automotive,316.72,85,2336
4328,Beauty,16.94,8,2893
4329,Garden,198.24,4,2930
4330,Garden,8.25,1,2583
4331,Automotive,412.9,57,2180
4332,Sports,432.22,28,2116
4333,Outdoors,183.45,11,2444
4334,Grocery,51.86,77,2190
4335,Tools,20.05,31,2453
4336,Outdoors,406.34,72,2312
4337,Electronics,22.55,33,2684
4338,Computers,180.22,50,2378
4339,Industrial,469.44,87,2243
4340,Kids,71.97,81,2132
4341,Automotive,153.17,48,2027
4342,Garden,109.53,68,2503
4343,Outdoors,1.22,27,2939
4344,Baby,160.79,66,2977
4345,Outdoors,406.65,70,2047
4346,Baby,6.91,7,2067
4347,Games,280.54,22,2654
4348,Grocery,487.33,68,2151
4349,Garden,412.66,39,2819
4350,Jewelery,378.26,36,2292
4351,Shoes,432.25,90,2337
4352,Movies,57.63,61,2666
4353,Baby,438.48,65,2189
4354,Beauty,311.31,6,2326
4355,Games,375.41,78,2588
4356,Baby,402.93,86,2701
4357,Movies,16.36,61,2969
4358,Industrial,284.68,50,2748
4359,Beauty,486.17,46,2854
4360,Home,447.89,6,2687
4361,Toys,2.41,26,2547
4362,Baby,190.91,48,2457
4363,Garden,81.74,48,2878
4364,Clothing,207.22,90,2365
4365,Music,81.21,14,2615
4366,Books,189.3,37,2211
4367,Shoes,297.63,44,2983
4368,Health,245.66,17,2152
4369,Clothing,126.4,66,2477
4370,Home,268.79,83,2125
4371,Health,176.36,49,2882
4372,Baby,277.73,20,2767
4373,Clothing,269.11,34,2237
4374,Beauty,66.42,41,2678
4375,Automotive,273.15,14,2659
4376,Sports,170.83,19,2862
4377,Games,63.36,51,2290
4378,Music,255.62,10,2689
4379,Outdoors,88.47,68,2758
4380,Movies,355.16,75,2977
4381,Outdoors,234.95,16,2116
4382,Jewelery,189.82,51,2657
4383,Automotive,191.91,74,2109
4384,Games,80.49,37,2501
4385,Industrial,191.77,34,2409
4386,Toys,97.26,23,2739
4387,Books,25.77,37,2848
4388,Health,315.31,61,2772
4389,Shoes,238.07,53,2986
4390,Music,328.92,69,2186
