id,capacidad,precio,tamanio,diasReservados,fechaCreacion,habilitada,operador
2472,6,885.72,388.3,56,2020-01-15,1,_-dmerietan
2473,16,848.41,209.7,82,2018-07-30,1,_-nearingeyp0
2474,17,840.22,244.8,64,2019-10-08,1,_-wcantigf
2475,11,545.94,111.3,57,2019-08-22,1,_-kcastledinem1
2476,15,453.53,102.5,44,2018-01-24,1,_-lalenie
2477,8,906.9,177.3,11,2019-10-05,0,_-dmarran1e
2478,16,973.05,484.5,95,2018-04-09,1,_-nfrottonjv
2479,5,475.0,264.5,7,2019-03-25,1,_-pyakoboviczqf
2480,5,284.44,211.0,33,2019-05-13,0,_-gtuttle6g
2481,9,355.8,335.6,33,2019-03-21,1,_-jfucher5q
2482,3,35.36,111.6,90,2017-09-17,1,_-awoosnam29
2483,10,176.58,105.7,37,2018-06-06,1,_-gidleku
2484,17,487.36,68.8,35,2018-02-08,1,_-bvallenderp6
2485,9,322.82,304.2,21,2017-09-28,0,_-saps5u
2486,9,927.56,132.7,73,2019-02-15,1,_-cknightleye3
2487,15,516.11,162.1,9,2017-08-31,1,_-wpincottlh
2488,19,894.53,468.3,47,2018-07-01,0,_-ylyburnfd
2489,10,393.74,333.0,42,2020-05-06,0,_-hjessuphl
2490,17,131.18,127.3,4,2017-08-10,1,_-dreddochl8
2491,17,567.54,469.5,34,2017-11-06,0,_-jboscottfn
2492,3,287.51,221.9,72,2018-08-11,0,_-vkesterpo
2493,19,957.73,310.4,86,2019-01-23,1,_-iloosmorege
2494,1,268.41,483.5,74,2018-08-19,0,_-gblindtcs
2495,10,581.82,246.2,7,2019-12-14,1,_-bmatherrf
2496,5,714.49,182.9,32,2018-09-26,0,_-lranklingr4
2497,8,444.17,413.6,83,2020-02-20,1,_-afahyna
2498,20,540.33,71.0,9,2018-07-28,1,_-ftayloed0
2499,18,721.75,369.6,29,2019-04-23,0,_-mknowlesn6
2500,19,952.07,484.8,50,2018-05-29,0,_-ogittish6
2501,19,575.55,424.4,93,2019-12-25,0,_-jlebreton7k
2502,14,110.1,19.9,86,2017-09-25,1,_-sowens91
2503,16,461.29,149.6,5,2019-03-07,1,_-lbidmead6m
2504,12,521.03,283.4,80,2019-05-23,0,_-bgosenell58
2505,15,250.76,419.5,36,2019-03-05,1,_-mibbetsonpd
2506,15,486.84,173.4,93,2019-02-28,0,_-spicfordcn
2507,18,540.46,117.6,40,2020-03-05,1,_-aheskeyq8
2508,5,31.51,103.3,5,2019-10-16,0,_-mpynncr
2509,6,845.13,405.1,56,2020-03-07,0,_-dknowlerg7
2510,13,709.94,191.7,59,2019-01-27,0,_-rdufermh
2511,18,764.92,37.9,31,2017-10-07,1,_-pfeldharkerm0
2512,13,293.2,227.9,32,2018-02-18,0,_-fbritton9q
2513,3,763.51,306.8,76,2018-04-13,0,_-rmonganm9
2514,12,964.01,391.5,10,2018-11-05,0,_-mbycraftn2
2515,10,117.8,399.4,26,2019-06-07,1,_-rridehalghlo
2516,1,711.72,77.0,35,2017-09-04,1,_-mallmend5
2517,6,221.67,383.5,15,2019-06-30,0,_-jdaish5o
2518,10,172.04,75.3,83,2018-01-05,0,_-toverallff
2519,9,301.49,251.4,28,2019-06-21,1,_-kdawdarykd
2520,7,137.56,188.2,28,2018-08-03,1,_-awoosnam29
2521,3,567.16,213.1,40,2018-12-11,0,_-vskelhornoq
2522,16,726.25,391.9,59,2018-01-29,1,_-ldeveralfl
2523,3,768.09,358.6,39,2019-10-05,1,_-mknowlesn6
2524,11,36.24,181.2,21,2019-06-05,0,_-erosenfield62
2525,2,773.63,85.6,55,2018-03-12,0,_-ipenella3t
2526,18,123.9,268.1,52,2018-12-06,1,_-eclamptonde
2527,20,829.98,241.0,26,2019-08-07,1,_-mjenkyngr
2528,6,294.74,146.0,90,2018-07-06,1,_-ucolicotqy
2529,2,211.66,162.3,13,2018-09-22,1,_-dwormleightonkt
2530,2,537.27,232.5,49,2019-12-16,1,_-rdoughill6r
2531,3,953.71,408.6,14,2019-11-02,1,_-blocheadn1
2532,20,272.05,307.1,84,2019-09-13,0,_-tsiehardo3
2533,12,498.26,98.1,27,2017-10-04,1,_-gcaddyfj
2534,8,546.84,369.5,1,2018-09-13,1,_-hebben70
2535,6,213.53,389.0,38,2017-11-08,1,_-slanston47
2536,11,580.21,309.1,56,2019-01-27,0,_-bgosenell58
2537,8,244.03,430.1,79,2020-03-17,1,_-kaspinalldt
2538,19,237.07,329.5,22,2018-01-05,0,_-nearingeyp0
2539,2,232.59,291.5,97,2020-02-15,1,_-tshercliffqb
2540,17,969.05,224.8,92,2019-08-14,1,_-ayekelix
2541,17,939.35,365.7,75,2019-01-27,1,_-dreddochl8
2542,11,291.12,176.7,12,2020-04-19,1,_-hcasserly8
2543,7,773.46,318.8,2,2019-09-13,0,_-nellings4y
2544,13,716.06,382.4,86,2019-02-17,0,_-wrathkepl
2545,13,616.59,101.0,22,2020-05-17,1,_-jforrester1i
2546,1,433.85,130.5,20,2019-06-25,1,_-fbigglestonefc
2547,7,842.62,89.6,91,2018-02-07,1,_-asimmonetto9
2548,15,628.78,371.3,48,2018-02-13,1,_-nvyvyand
2549,4,596.11,458.0,61,2020-01-06,1,_-ooliverpaulli3
2550,7,809.73,430.7,6,2018-11-03,1,_-jrevelnk
2551,5,285.35,374.6,59,2017-08-17,0,_-eaismanib
2552,2,727.64,465.9,31,2020-02-19,0,_-jfletchere2
2553,12,973.58,129.7,57,2018-04-15,1,_-rgosforth48
2554,6,933.79,229.0,99,2020-05-03,1,_-ljacobso6
2555,20,899.56,363.1,47,2020-02-29,0,_-lbrackleyd6
2556,6,508.14,476.3,1,2020-01-15,1,_-jstoppardhg
2557,9,183.34,189.1,40,2019-09-06,1,_-ckuschel4b
2558,20,168.62,257.6,55,2018-11-11,0,_-lcullotey4
2559,20,13.76,265.0,33,2017-10-11,1,_-afrangelloel
2560,6,984.59,67.0,18,2017-11-16,1,_-droughsedgey
2561,2,381.54,175.0,44,2019-05-13,1,_-hgillino93
2562,4,672.82,124.2,0,2017-12-04,0,_-smurrellrd
2563,10,684.53,178.8,23,2017-10-10,0,_-utewesni
2564,18,989.18,264.8,8,2018-01-23,0,_-rcoviljp
2565,2,331.84,415.0,17,2019-07-25,1,_-mpittkv
2566,1,146.83,37.2,87,2019-04-18,1,_-cdonisojs
2567,12,905.95,170.6,59,2018-11-04,1,_-ztwycrossdd
2568,13,84.45,387.2,33,2019-01-20,0,_-cjackesrr
2569,15,69.63,402.0,79,2019-01-27,1,_-aradage21
2570,18,616.8,154.2,93,2019-11-12,0,_-rryce2e
2571,16,75.24,179.5,59,2017-08-24,0,_-sstepneyo
2572,3,403.3,490.0,100,2019-05-27,0,_-rleathemjc
2573,19,100.59,468.8,46,2019-02-07,1,_-bkobpa5f
2574,2,808.14,261.9,60,2019-02-26,1,_-hlonnon8e
2575,5,751.68,209.4,96,2018-06-16,0,_-oleeson7a
2576,10,504.15,30.2,48,2020-02-11,0,_-lograda97
2577,4,734.88,93.2,15,2019-03-17,0,_-ggunninghamog
2578,13,135.91,270.9,30,2019-07-08,0,_-acowin9z
2579,6,802.04,212.2,66,2018-12-27,1,_-mmaha2x
2580,1,130.57,21.3,0,2019-08-26,1,_-pmorrottqw
2581,9,962.13,33.8,39,2019-05-21,0,_-tsiehardo3
2582,4,863.56,481.3,58,2018-12-01,1,_-hlonnon8e
2583,3,733.57,24.0,43,2018-06-15,1,_-mmaha2x
2584,2,231.85,156.3,13,2020-03-23,0,_-pmcowis2c
2585,2,231.17,25.0,71,2018-07-17,0,_-dspurettpp
2586,9,146.71,450.8,84,2019-01-25,0,_-cepelettev
2587,18,746.12,39.9,1,2019-08-25,1,_-phobdends
2588,1,826.0,38.6,33,2018-12-02,1,_-ctorelar
2589,5,865.62,243.8,65,2018-08-05,1,_-nstobbe4s
2590,12,524.03,496.2,70,2018-11-01,1,_-bwhittockbz
2591,9,499.58,128.5,25,2018-04-04,1,_-kheavyside7q
2592,1,359.21,92.1,36,2017-10-07,0,_-vrickword7w
2593,5,314.02,182.1,11,2017-10-27,1,_-cfaircloughn5
2594,19,162.95,371.4,72,2018-12-30,1,_-kmcwardqr
2595,7,609.23,115.9,31,2020-03-01,1,_-korhtm
2596,7,263.53,475.3,38,2018-11-29,0,_-bsherred20
2597,9,41.2,225.2,33,2017-09-02,1,_-locorrinb6
2598,20,803.57,465.5,16,2019-12-05,1,_-afilesc7
2599,2,933.87,335.9,37,2020-02-18,0,_-jculpenn7
2600,3,118.44,411.8,79,2020-04-01,1,_-dgordongiles3
2601,16,854.39,347.0,54,2018-01-04,1,_-htwinningfz
2602,1,499.03,196.9,93,2019-06-12,1,_-cpenwright31
2603,12,176.73,321.4,18,2018-10-06,0,_-hcorderyek
2604,6,116.49,89.2,86,2018-09-27,1,_-opage3a
2605,18,363.12,269.9,25,2018-10-10,0,_-rridehalghlo
2606,15,934.84,473.6,0,2019-07-18,0,_-jfarlowat
2607,16,987.32,249.1,34,2018-09-26,0,_-dmerietan
2608,13,557.59,27.4,66,2019-08-07,0,_-naimer69
2609,5,283.43,298.0,38,2020-02-14,0,_-dbonairep2
2610,13,435.15,357.4,51,2018-12-06,0,_-dsiegertszq2
2611,5,484.67,169.4,2,2018-10-02,1,_-hcorderyek
2612,6,530.86,250.8,3,2018-02-02,1,_-wdadsonln
2613,16,263.81,88.1,49,2017-10-24,1,_-jsallierao
2614,1,183.44,221.6,100,2018-07-21,0,_-qvolantjd
2615,18,104.95,57.2,72,2018-04-01,0,_-meverard2g
2616,19,287.39,221.3,27,2018-12-16,0,_-shaswellq3
2617,18,658.2,246.5,91,2018-10-17,0,_-adoigegt
2618,2,742.51,306.8,22,2018-05-24,0,_-dbonairep2
2619,3,966.91,256.5,42,2018-06-09,1,_-apoulglais90
2620,4,464.76,105.6,75,2018-12-10,0,_-fbritton9q
2621,20,640.11,141.6,73,2018-06-28,0,_-fpheasantmx
2622,1,701.59,222.2,94,2018-04-24,1,_-alassen8l
2623,19,764.88,479.9,0,2017-09-25,0,_-cfilmer2p
2624,12,181.5,251.8,90,2019-07-04,1,_-ntowlson84
2625,7,336.01,180.0,7,2018-12-04,1,_-jgilbart6p
2626,3,728.76,72.1,68,2018-03-22,0,_-vwroe3h
2627,7,568.88,128.2,97,2019-01-03,0,_-kmoncrefe5i
2628,11,509.21,458.0,15,2018-08-03,1,_-pfarra22
2629,6,158.56,268.2,31,2019-07-16,1,_-vrabjohn7c
2630,13,116.67,114.1,6,2019-11-13,1,_-ganelayqt
2631,6,616.8,100.7,2,2019-04-17,1,_-jdictus2m
2632,7,928.58,144.6,57,2020-01-05,1,_-cbaiteyay
2633,18,344.59,433.5,3,2018-01-25,1,_-hphilliskirken
2634,16,32.42,256.4,50,2018-04-10,1,_-cclashbg
2635,15,73.54,210.2,54,2019-05-30,1,_-bdeclerci5
2636,9,97.22,322.7,62,2019-04-06,1,_-kheavyside7q
2637,6,824.3,79.1,42,2018-03-09,0,_-jcrockeraf
2638,7,781.4,280.8,36,2017-12-08,1,_-lranklingr4
2639,18,155.5,461.6,14,2018-03-17,0,_-kburdhu
2640,10,952.49,397.9,40,2019-10-12,0,_-sjoskowitzpf
2641,5,192.83,285.3,42,2018-08-17,1,_-ethaxterav
2642,16,319.77,284.4,44,2018-10-07,0,_-orebbeckop
2643,4,168.65,215.0,55,2019-02-12,1,_-acriellybc
2644,14,592.84,262.7,86,2019-03-04,1,_-twandrackd2
2645,16,413.85,442.5,0,2019-10-04,0,_-cgracey2
2646,8,498.99,313.2,38,2020-01-12,0,_-doddboya8
2647,13,404.06,416.2,93,2018-12-19,0,_-dmarran1e
2648,13,291.52,21.6,49,2018-10-24,0,_-etrubshawof
2649,13,311.93,213.8,34,2017-12-19,1,_-erand9x
2650,7,23.89,250.7,36,2019-06-30,0,_-dmougetip
2651,9,322.29,110.6,93,2017-09-16,1,_-cruiltonex
2652,19,861.3,74.8,15,2019-11-26,0,_-cissardbt
2653,17,595.72,271.7,78,2018-11-12,0,_-edoughtery6t
2654,4,790.12,236.7,45,2017-08-08,1,_-mcoxenhn
2655,15,251.03,192.2,42,2020-02-20,0,_-rcoviljp
2656,9,954.57,23.0,93,2019-09-03,0,_-abembridgego
2657,15,138.29,130.2,41,2019-07-20,0,_-dcummine80
2658,16,695.34,453.8,53,2019-07-05,0,_-ddyte9b
2659,13,846.38,156.9,82,2020-05-04,0,_-ddikleskc
2660,1,690.88,12.8,8,2019-08-28,0,_-jfucher5q
2661,3,425.32,191.1,73,2020-02-01,0,_-slibbiei8
2662,5,313.84,141.6,79,2019-03-03,0,_-broomep1
2663,20,896.48,380.3,10,2018-07-22,1,_-dgaulebv
2664,1,682.25,39.8,97,2018-08-11,0,_-thumpherstonro
2665,2,639.4,318.9,16,2017-11-02,1,_-ooliverpaulli3
2666,17,193.32,297.5,26,2020-05-16,0,_-jantonaccijw
2667,18,22.67,95.1,62,2019-04-07,0,_-mmcmilliangz
2668,14,852.93,298.0,64,2017-10-04,1,_-jjuppcc
2669,19,781.05,178.1,25,2018-02-06,0,_-droughsedgey
2670,3,319.21,47.1,86,2020-01-16,0,_-cocannonv
2671,7,718.05,312.9,94,2019-12-13,0,_-rborell1d
2672,12,706.4,496.2,50,2018-10-03,1,_-mgibbinsca
2673,11,776.03,455.9,36,2017-09-16,1,_-rstansfieldjz
2674,15,198.35,145.6,62,2019-03-30,0,_-dshone4h
2675,6,438.89,231.4,94,2019-08-11,0,_-jlebreton7k
2676,7,314.38,424.5,69,2017-08-27,1,_-kbonellieqj
2677,11,273.86,488.1,69,2017-09-10,1,_-jvannerlq
2678,19,354.43,451.7,89,2018-04-27,0,_-mallmend5
2679,9,549.75,400.7,5,2017-08-06,0,_-mbidgood3y
2680,17,966.85,274.9,86,2019-07-11,0,_-jdrakard2a
2681,4,990.14,364.5,73,2018-02-11,1,_-mdonneko
2682,3,766.97,412.9,100,2018-12-11,1,_-smarranj7
2683,6,121.07,224.8,6,2019-01-25,1,_-sruzickafs
2684,14,811.08,162.6,74,2018-12-20,1,_-ipenella3t
2685,15,737.44,58.0,85,2018-07-26,1,_-bmatherrf
2686,3,396.58,35.0,68,2017-10-27,0,_-epactat7f
2687,12,920.19,135.9,7,2019-02-05,0,_-erosenfield62
2688,5,298.33,221.4,58,2018-02-25,0,_-daylwardhd
2689,18,166.43,422.6,87,2018-11-19,1,_-bhartillob
2690,2,819.78,465.5,19,2019-09-09,1,_-jhanlin9h
2691,1,972.65,246.3,9,2018-10-16,1,_-lhenderlc
2692,5,796.25,253.5,62,2018-05-24,0,_-lbrackleyd6
2693,8,702.74,474.7,33,2019-10-27,0,_-vdisdelbl
2694,7,494.22,459.9,44,2019-02-06,0,_-alillo7h
2695,15,543.51,468.4,83,2018-03-30,1,_-lhenderlc
2696,5,149.26,126.7,9,2019-02-03,1,_-rcastagnierlr
2697,12,602.66,117.5,70,2019-09-25,0,_-jhindmoorgy
2698,12,773.07,63.2,36,2018-02-06,1,_-jwestbury9v
2699,17,372.79,95.9,69,2019-11-02,1,_-jdornin1t
2700,11,904.39,356.4,53,2019-05-18,0,_-cocannonv
2701,11,777.31,295.4,12,2017-08-01,0,_-clobell3n
2702,13,274.47,129.3,97,2019-07-03,0,_-rallnatt64
2703,11,38.52,189.7,74,2017-10-18,1,_-jheffordl4
2704,5,519.36,50.1,36,2017-09-09,0,_-hvanbruggenit
2705,9,246.04,136.9,43,2018-05-07,0,_-vfigiovanni78
2706,17,983.28,189.2,16,2018-03-14,1,_-jlangrickmq
2707,15,290.48,265.6,71,2019-12-05,1,_-bharnelldv
2708,1,278.45,44.6,36,2018-03-19,1,_-sdraytonk2
2709,3,441.17,18.0,2,2017-12-12,0,_-gkendredkf
2710,3,501.81,284.3,30,2019-07-17,1,_-jmedddp
2711,16,600.94,303.4,61,2020-02-07,1,_-rjolin9n
2712,1,592.84,138.3,48,2019-03-28,0,_-tmaidlowbs
2713,7,763.75,263.0,89,2018-08-19,1,_-pmawdittl
2714,10,998.11,184.2,40,2019-02-17,1,_-ljewitt2l
2715,6,662.1,331.2,66,2019-06-13,1,_-gblindtcs
2716,4,444.49,82.2,27,2018-12-18,0,_-lstandfieldaz
2717,19,925.21,287.1,59,2017-12-16,0,_-lleal5e
2718,17,216.39,300.3,77,2019-09-02,1,_-dpoureas
2719,20,434.81,207.8,61,2020-04-03,0,_-cboyathp
2720,10,48.95,346.6,1,2019-07-09,0,_-hreanyk6
2721,12,508.36,368.1,96,2017-12-08,0,_-ggirogettiig
2722,20,953.41,151.3,74,2019-10-13,0,_-bkobpa5f
2723,2,580.6,185.5,6,2019-12-15,0,_-lregikj
2724,9,883.99,320.1,1,2019-09-12,1,_-mcasaribd
2725,11,439.81,155.9,66,2019-07-26,0,_-mdonneko
2726,14,967.34,139.2,22,2019-01-22,1,_-fpetruszka4m
2727,7,243.19,33.5,6,2019-09-09,1,_-cpasse7l
2728,8,751.08,56.9,93,2018-09-26,0,_-cstegerj0
2729,3,474.44,336.6,71,2019-12-02,1,_-kmoncrefe5i
2730,16,374.64,387.9,76,2018-01-27,1,_-streadgearkh
2731,11,132.02,186.9,33,2019-02-07,0,_-lellingsax
2732,14,531.41,186.7,48,2018-12-17,1,_-bquennell11
2733,15,365.85,11.0,44,2020-04-09,1,_-dwillcockli
2734,2,69.94,371.7,10,2019-12-26,0,_-ttenmanc2
2735,12,781.58,283.3,70,2018-12-20,0,_-apellitt3g
2736,5,13.81,217.8,42,2018-07-16,0,_-dleyband16
2737,12,218.77,468.0,43,2017-11-09,1,_-vsibleyh7
2738,2,572.67,257.0,33,2017-12-23,1,_-spicfordcn
2739,17,80.97,466.8,15,2019-02-17,1,_-dpachecons
2740,14,704.78,302.0,21,2018-03-31,0,_-cborleace4j
2741,12,915.25,366.4,23,2019-05-31,1,_-ahlavacal
2742,20,94.73,95.9,43,2019-07-01,1,_-dsesserl7
2743,10,780.91,179.1,45,2019-01-25,1,_-glewzeyad
2744,5,822.47,251.7,68,2019-04-08,0,_-gallnercl
2745,11,420.14,115.1,45,2017-12-06,0,_-eallsebrook6i
2746,12,369.06,458.4,48,2018-04-11,0,_-ooliverpaulli3
2747,13,764.43,109.0,51,2017-10-29,1,_-fsandhillj6
2748,5,835.25,438.7,14,2018-03-01,0,_-dguionj
2749,3,690.7,209.2,72,2019-08-09,0,_-hphilliskirken
2750,2,518.8,496.0,48,2017-10-26,0,_-nstienton34
2751,17,803.69,48.5,65,2019-01-01,1,_-smarranj7
2752,16,633.23,483.8,85,2018-08-28,0,_-gcartinfh
2753,12,260.57,290.1,48,2019-04-06,1,_-abonass26
2754,14,494.13,154.9,42,2020-03-09,0,_-pmacfaulh0
2755,4,538.66,51.6,66,2018-08-12,1,_-lfeighney5
2756,18,486.06,394.2,29,2019-01-16,0,_-knarbettpa
2757,9,596.38,105.5,90,2019-01-23,1,_-askipperfa
2758,19,830.12,92.9,47,2020-01-15,1,_-beuplateab
2759,20,660.0,325.9,20,2019-04-01,1,_-rbulluck2u
2760,9,304.79,67.3,19,2019-12-12,0,_-zthornbarrowco
2761,1,208.84,29.1,65,2019-11-19,1,_-lstevingskw
2762,7,439.29,196.8,48,2017-09-11,1,_-kcastledinem1
2763,14,246.96,473.0,9,2020-04-22,0,_-ylyburnfd
2764,4,230.11,430.7,62,2018-05-03,0,_-jlivockz
2765,17,345.82,284.5,64,2020-03-14,1,_-ckilcoyne5m
2766,16,188.85,471.3,98,2018-06-12,1,_-rleathemjc
2767,5,241.84,244.8,20,2019-06-07,0,_-jroylanceps
2768,6,351.0,228.4,64,2018-03-22,1,_-bdenningtonba
2769,14,213.32,174.8,61,2019-06-22,0,_-tscoyleser
2770,3,941.13,315.6,69,2019-06-27,1,_-tboldry4o
2771,16,635.96,74.1,78,2019-09-30,0,_-dolivafv
2772,12,222.88,310.9,47,2019-11-28,0,_-sconstantinourb
2773,4,260.67,12.1,47,2019-05-03,1,_-jroylanceps
2774,8,582.7,83.3,81,2019-10-12,0,_-wguideraoc
2775,2,419.09,80.6,56,2020-02-26,0,_-tcollumbell54
2776,1,276.65,160.0,36,2019-04-18,0,_-msallapc
2777,15,259.02,417.4,41,2018-06-23,1,_-mcoalekp
2778,13,620.33,398.6,21,2019-12-15,1,_-cruiltonex
2779,10,520.89,232.4,85,2019-01-05,1,_-cfilmer2p
2780,6,433.73,272.9,67,2018-01-23,1,_-mdestoucheep
2781,2,42.16,375.5,70,2018-05-02,0,_-eaismanib
2782,12,294.93,98.3,49,2018-11-26,1,_-cmorvillegh
2783,10,363.35,199.9,99,2019-10-16,1,_-nrabbattsei
2784,18,980.74,46.3,50,2019-07-12,0,_-fdollardp8
2785,16,134.85,230.2,31,2019-01-06,0,_-sfawcitthr
2786,5,405.02,454.2,65,2018-02-23,0,_-efoxcroftc5
2787,1,938.27,476.6,66,2019-09-06,0,_-kcowperthwaiteeu
2788,11,805.08,473.9,7,2017-09-03,0,_-gtuttle6g
2789,18,727.05,375.0,45,2018-10-04,0,_-eduno2
2790,7,599.82,165.6,79,2020-04-04,1,_-csherrinqu
2791,15,88.6,19.1,69,2020-01-13,0,_-bellaml5
2792,8,210.44,443.3,37,2018-09-10,1,_-rmonganm9
2793,12,425.45,25.7,20,2017-08-21,0,_-kpersse9a
2794,18,266.44,474.0,11,2019-07-27,0,_-dmcelroy85
2795,1,607.22,225.1,22,2019-06-01,0,_-bhambricj9
2796,11,729.65,316.4,56,2019-01-07,0,_-cwallingiq
2797,7,819.92,368.7,44,2019-06-30,0,_-kswabeyra
2798,16,255.13,27.1,98,2018-11-19,1,_-jdoeli4
2799,10,23.81,244.3,35,2017-09-13,1,_-dberendsendf
2800,8,421.42,254.9,95,2017-12-27,1,_-gohalligangl
2801,15,159.17,191.3,33,2019-05-25,1,_-rhagarda3
2802,9,167.12,378.1,60,2019-05-21,1,_-mparken4i
2803,18,782.19,268.4,7,2019-08-09,0,_-ggunninghamog
2804,1,59.32,231.1,52,2019-04-04,1,_-tmaclleeseaa
2805,4,682.03,442.5,81,2017-09-12,0,_-kelmes5a
2806,14,633.31,67.5,51,2017-12-08,1,_-rtessingtonf2
2807,7,11.68,320.6,38,2017-10-12,1,_-sshwalbeq6
2808,6,305.45,13.7,49,2018-02-13,0,_-srockhill9i
2809,16,10.05,105.0,35,2018-06-08,0,_-adanhelkb
2810,16,103.87,229.5,69,2019-03-15,1,_-dbrimicombely
2811,20,366.27,453.3,39,2020-03-24,0,_-kmorsomhv
2812,4,212.15,27.6,69,2018-12-06,1,_-cmersey1p
2813,10,233.14,227.0,91,2017-11-10,0,_-lberryannf1
2814,8,943.58,331.6,45,2020-01-25,0,_-wcantigf
2815,18,426.65,430.7,4,2019-01-05,1,_-slanston47
2816,2,901.72,388.8,20,2019-02-27,0,_-rryce2e
2817,17,206.72,234.1,36,2019-03-13,0,_-rhagarda3
2818,16,974.48,216.4,19,2018-03-04,1,_-dowbrickks
2819,2,795.53,497.4,63,2019-12-31,1,_-frosellini2k
2820,20,986.48,148.1,59,2018-07-04,1,_-mcoalekp
2821,6,575.26,385.5,64,2020-01-17,0,_-mbiswell7n
2822,12,444.56,372.0,0,2019-12-25,0,_-acowin9z
2823,17,776.54,200.8,24,2020-02-21,1,_-rarmaneo
2824,19,491.39,195.5,46,2017-11-03,1,_-rashe1n
2825,7,712.79,439.4,50,2017-09-11,1,_-tmaclleeseaa
2826,13,982.23,75.8,44,2020-05-09,0,_-frosellini2k
2827,2,613.58,322.9,27,2018-06-21,1,_-kmcwardqr
2828,13,654.83,195.5,32,2018-06-13,1,_-marnowitzk1
2829,4,430.37,358.6,62,2019-06-14,1,_-fsnelsonhw
2830,20,512.32,295.5,80,2019-02-09,0,_-bhedonr2
2831,2,148.38,203.0,80,2018-11-28,1,_-wpieter8k
2832,12,549.36,411.3,12,2019-02-01,1,_-lflawithjb
2833,7,438.88,229.9,33,2018-06-08,0,_-vrother33
2834,5,728.54,107.9,25,2018-10-09,0,_-hpidduck2q
2835,15,895.59,456.8,43,2020-05-19,0,_-akeat9p
2836,17,542.43,121.1,51,2018-07-21,0,_-jmcphail8r
2837,9,521.27,192.6,29,2019-06-20,1,_-jstoppardhg
2838,2,835.67,40.7,30,2019-07-01,1,_-kshovelleriw
2839,15,682.44,441.2,90,2019-01-10,0,_-sbeels5c
2840,4,544.12,393.2,80,2018-12-05,1,_-hjelphse5
2841,3,439.11,262.3,4,2019-04-25,0,_-sbockett1c
2842,8,685.58,286.0,69,2018-02-09,1,_-respadahk
2843,8,378.22,362.7,58,2019-06-14,0,_-jboughen6h
2844,13,535.27,77.8,92,2018-04-20,1,_-lwherrymb
2845,13,101.94,166.3,32,2019-10-06,1,_-fsnelsonhw
2846,10,126.53,214.9,63,2019-09-11,0,_-jvannerlq
2847,2,805.19,219.8,79,2019-06-28,1,_-uhullotd4
2848,17,630.38,406.9,12,2019-04-13,0,_-wantonomoliii
2849,1,319.38,170.7,45,2020-03-20,1,_-bhambricj9
2850,11,98.97,365.9,69,2018-09-14,0,_-epickerinlx
2851,10,986.18,220.7,82,2019-02-26,1,_-aohernau
2852,15,172.9,322.1,84,2019-04-27,0,_-bgilsthorpe99
2853,17,118.38,465.8,45,2018-08-29,0,_-pperham51
2854,16,285.82,408.6,44,2019-08-31,0,_-cphilipotmp
2855,17,645.83,198.8,50,2019-11-12,1,_-shaswellq3
2856,16,495.43,233.5,1,2017-10-09,0,_-agoutee
2857,5,289.73,126.6,99,2018-01-21,1,_-cgottg8
2858,10,865.19,494.5,5,2017-08-21,1,_-kpersse9a
2859,6,614.1,349.8,35,2018-04-10,0,_-abembridgego
2860,11,83.62,185.2,24,2019-08-25,1,_-epickerinlx
2861,1,677.08,330.5,78,2020-04-16,0,_-mbiswell7n
2862,19,473.62,45.3,92,2020-05-08,0,_-gbirkbya1
2863,12,745.86,233.8,89,2020-02-03,1,_-apaolinic9
2864,6,811.28,472.4,31,2020-01-22,0,_-dtibaldls
2865,16,472.64,208.1,70,2018-10-01,0,_-fcrosdillnc
2866,8,67.16,136.9,38,2017-10-15,1,_-apassieh9
2867,4,918.32,309.7,95,2019-05-20,1,_-pyakoboviczqf
2868,13,996.33,343.0,83,2017-08-25,1,_-hberthouloume4d
2869,9,517.54,152.0,23,2019-11-16,0,_-aharnell9w
2870,12,67.39,56.8,86,2018-01-02,0,_-mtottem2y
2871,7,355.72,321.9,18,2020-02-16,1,_-afeldhuhn1x
2872,15,481.03,276.8,5,2019-04-19,1,_-tmauriceqh
2873,18,309.98,202.6,44,2019-12-09,1,_-llowingqi
2874,3,687.61,304.1,98,2020-02-14,0,_-dmcelroy85
2875,14,741.2,44.7,57,2018-12-21,0,_-rlaleveeb8
2876,2,856.15,109.8,29,2017-09-17,1,_-btaxgw
2877,7,722.59,274.0,7,2017-09-02,0,_-lchristescu8q
2878,10,693.81,272.4,14,2020-04-10,1,_-jgilbart6p
2879,10,382.39,249.2,92,2018-07-25,0,_-aatyeodg
2880,10,49.2,358.8,12,2017-10-02,0,_-lcotesford8z
2881,3,11.0,165.8,60,2020-05-17,1,_-amarlandgv
2882,12,225.05,297.1,83,2017-08-02,1,_-mdebneyqv
2883,10,132.44,249.4,24,2019-03-24,0,_-bdenningtonba
2884,16,711.62,132.9,74,2018-09-07,0,_-alillo7h
2885,19,574.92,227.9,57,2020-02-10,1,_-tmaidlowbs
2886,12,865.41,351.5,16,2018-07-03,0,_-rloweyld
2887,13,395.62,35.9,32,2019-08-29,1,_-gpearneaw
2888,4,421.3,51.7,93,2018-12-15,0,_-leglinton13
2889,16,580.21,163.7,67,2017-11-02,0,_-dvandrielmd
2890,16,151.7,34.2,39,2018-01-29,1,_-vsibleyh7
2891,4,755.17,185.8,93,2017-11-24,0,_-jworner7m
