id,capacidad,precio,tamanio,diasReservados,fechaCreacion,habilitada,operador
4867,17,159.72,114.8,40,2017-09-25,0,--brobinson2c
4868,13,157.91,67.8,36,2018-02-11,0,--kashburnerjo
4869,17,127.54,47.0,94,2018-03-01,0,--joriordan9x
4870,11,206.87,318.1,15,2018-04-04,0,--kopdenorths
4871,20,649.31,340.7,74,2018-05-28,1,--gcobbalddz
4872,16,532.11,303.7,98,2018-03-29,0,--sbirtdq
4873,12,577.48,189.7,82,2017-12-22,0,--scesaric5n
4874,20,862.74,299.0,39,2019-01-24,0,--ndeknevetm3
4875,20,647.96,199.4,12,2020-01-13,0,--lgaitung6k
4876,17,731.97,310.6,56,2017-11-17,0,--tbows9p
4877,4,337.96,61.4,7,2018-12-13,1,--rsedgwickly
4878,13,664.95,425.7,91,2019-09-08,0,--mpavlataqj
4879,8,325.29,106.4,18,2019-11-13,1,--cfitzharris9m
4880,6,689.51,425.1,70,2019-09-25,0,--acopelandes
4881,15,219.73,435.4,34,2019-08-05,1,--ctresise1k
4882,19,414.62,159.0,51,2017-10-30,0,--bscaleralq
4883,4,153.21,39.3,81,2018-02-04,0,--pmularkey7x
4884,14,72.89,462.6,48,2017-09-25,0,--rduggonq0
4885,8,329.68,205.7,89,2018-08-14,0,--rwombwelldj
4886,20,317.6,73.4,13,2020-03-08,1,--bjewitt2i
4887,5,895.02,267.9,18,2018-01-20,1,--iomondkp
4888,16,989.13,266.6,41,2019-03-09,0,--aairton74
4889,15,413.07,349.7,37,2019-09-14,0,--cholseyco
4890,9,747.83,416.5,67,2019-10-02,0,--smonahan1e
4891,1,876.44,140.1,31,2020-01-18,0,--pgunston4z
4892,10,954.41,291.0,37,2020-02-26,1,--jgudgin6b
4893,5,136.25,277.1,79,2019-07-08,1,--arommei3
4894,16,641.46,324.8,67,2018-05-20,0,--jgowingqu
4895,17,74.92,35.9,68,2020-01-03,0,--merett53
4896,11,723.41,320.0,82,2020-03-08,0,--hplyj8
4897,9,164.46,150.2,21,2019-09-21,1,--fargontq6
4898,4,984.3,160.7,30,2018-04-01,0,--tmahonyaz
4899,3,749.4,58.4,60,2017-09-14,0,--jgavanz
4900,10,985.94,90.8,55,2018-06-14,0,--bpheasant3o
4901,16,72.45,256.3,43,2018-09-08,1,--zspraberry9y
4902,13,568.9,389.8,33,2018-07-22,1,--schestnuttmu
4903,12,448.07,395.2,46,2017-10-06,1,--cdevonportda
4904,17,453.53,259.7,6,2018-08-20,0,--rthewlisqp
4905,10,864.15,418.6,75,2019-05-14,1,--tsmithsonip
4906,8,92.95,168.8,54,2018-08-14,1,--mkesteniy
4907,3,531.7,415.5,91,2020-05-06,1,--mtigner7h
4908,16,278.04,169.8,81,2019-08-28,0,--gpetettaj
4909,9,544.8,170.2,84,2018-12-13,0,--lgilleasegz
4910,11,99.94,326.9,26,2020-04-08,1,--pdaaloi
4911,20,612.71,157.8,74,2019-09-05,1,--dwasteney26
4912,4,301.42,357.6,64,2018-04-12,1,--epoland3d
4913,8,487.01,431.0,19,2020-02-17,0,--cloudwellpk
4914,3,871.79,221.3,67,2017-11-26,1,--bstolle29
4915,13,211.34,205.4,16,2019-08-25,1,--tfatscher66
4916,7,596.15,399.2,81,2018-04-12,0,--smillwardex
4917,2,63.81,280.1,1,2020-01-17,1,--mguiotrg
4918,14,299.14,65.6,88,2019-10-06,1,--jscurrellrj
4919,16,748.52,188.1,91,2018-05-12,1,--agreest3s
4920,11,984.35,38.9,22,2017-12-21,1,--ashannonga
4921,7,863.13,485.8,93,2018-02-03,1,--mmerrgen3k
4922,4,410.92,398.6,63,2019-04-29,0,--kseydlitzhz
4923,1,864.51,266.0,70,2019-07-13,1,--cwyllcock14
4924,19,343.93,447.9,32,2018-02-08,0,--qweekc
4925,20,430.16,292.1,8,2019-08-01,1,--ajeannaudl2
4926,2,528.56,462.7,90,2018-12-06,0,--jlovemorehj
4927,19,443.79,228.1,57,2019-05-19,0,--tbraunsteinj7
4928,7,488.99,433.2,99,2019-10-28,0,--achell7a
4929,2,789.48,455.6,64,2020-02-09,1,--itrew87
4930,6,767.77,67.6,76,2020-04-08,1,--scesaric5n
4931,10,222.7,160.9,53,2017-08-22,0,--delgerid
4932,6,44.79,491.4,52,2020-02-18,0,--mlaxstonfd
4933,17,681.34,289.1,93,2017-08-30,0,--mbandik
4934,2,375.41,288.0,65,2020-05-02,1,--maichesonkt
4935,17,642.53,273.0,8,2018-06-19,1,--tfatscher66
4936,20,305.44,470.1,43,2018-09-20,1,--nethridgeg0
4937,1,537.34,33.1,65,2019-01-27,1,--mkeneleyside3
4938,11,163.46,26.0,47,2018-12-25,1,--cdalligand9
4939,15,441.78,184.7,57,2018-07-15,1,--tspeight5u
4940,18,38.13,170.3,94,2019-08-19,1,--hwinterdi
4941,20,955.03,371.2,27,2019-01-26,0,--lgenney1u
4942,16,182.6,453.1,50,2019-01-16,1,--bhysomn2
4943,15,893.19,82.3,35,2018-09-03,0,--ecornwell9f
4944,19,573.9,40.7,30,2019-09-11,1,--lbutertonfh
4945,3,887.97,112.5,11,2019-12-28,0,--achrispinf3
4946,9,392.23,160.8,49,2017-10-16,1,--jendondt
4947,17,636.36,121.3,19,2019-03-03,1,--rwombwelldj
4948,4,260.22,344.8,99,2018-10-12,1,--hyoutheadgh
4949,16,439.08,243.5,31,2019-06-08,0,--lmatyushonoknh
4950,3,40.6,104.1,93,2020-04-17,0,--gdougheran
4951,19,212.24,436.9,99,2019-12-23,0,--kmerryweatherct
4952,11,38.14,162.8,50,2020-04-09,0,--bgillespien
4953,8,963.72,170.6,80,2019-07-13,1,--vmcilvoray7g
4954,19,227.76,302.6,69,2017-12-31,0,--fbeharrellkx
4955,1,895.79,320.0,29,2020-02-22,0,--hstonbridged
4956,8,17.05,282.3,3,2019-07-13,0,--kgittinsni
4957,9,312.55,431.9,94,2019-07-26,0,--ltybalt8b
4958,4,792.28,332.2,29,2018-09-20,1,--kstubbertn1
4959,5,462.44,151.4,75,2019-03-26,1,--wsaphinov
4960,9,860.14,464.7,69,2019-03-26,0,--rlucas69
4961,7,413.31,372.0,32,2020-01-19,0,--abehnml
4962,6,637.56,437.2,41,2018-08-03,0,--bcarlssonkn
4963,3,355.2,305.4,26,2018-03-19,0,--jstickels8o
4964,16,797.29,328.7,12,2018-02-01,1,--mtoffanocj
4965,1,854.8,446.7,74,2018-12-05,1,--tfatscher66
4966,1,714.45,332.4,48,2019-07-13,1,--eperelli34
4967,9,176.22,135.3,17,2019-10-08,0,--ablestpo
4968,8,112.85,215.1,6,2018-06-30,1,--dreinmarc8
4969,11,282.92,398.9,29,2018-12-05,1,--nparkinsonph
4970,2,295.0,380.0,99,2018-01-26,1,--dbynehu
4971,5,964.58,55.6,81,2018-01-31,1,--hgiffonjd
4972,7,319.83,265.7,72,2017-10-28,1,--aadawayql
4973,2,279.9,430.3,51,2019-09-09,1,--bmaccartney5i
4974,4,606.39,277.6,10,2020-02-19,0,--bhysomn2
4975,6,578.69,237.0,87,2017-11-28,0,--bhysomn2
4976,5,489.82,164.2,54,2019-01-28,1,--sczajka9z
4977,11,82.5,110.3,78,2019-09-17,0,--sdemougeotg2
4978,5,963.91,349.2,93,2019-01-27,0,--wluney6r
4979,20,763.25,286.1,33,2017-09-28,0,--adoddemeadeae
4980,12,94.17,435.9,1,2019-12-21,0,--mstrettlei6
4981,2,230.14,357.2,81,2019-08-05,0,--mgreswellbz
4982,7,445.23,105.1,19,2019-01-15,0,--tgettonebd
4983,13,765.38,255.6,95,2019-03-01,1,--glucaqc
4984,16,778.21,299.1,30,2018-08-26,1,--cfleyp4
4985,4,511.73,147.2,6,2017-12-23,1,--dsaunderson46
4986,2,713.22,95.3,49,2018-05-08,1,--esyddiek
4987,10,442.11,105.5,17,2020-02-02,0,--ehabbert25
4988,10,529.22,19.2,65,2018-12-02,0,--akermannes4s
4989,20,24.14,270.2,95,2018-08-02,0,--bjewitt2i
4990,15,698.75,20.6,1,2018-07-12,0,--ksemournn
4991,6,202.38,63.3,18,2020-04-20,0,--smalek1f
4992,6,951.04,248.0,25,2018-02-04,1,--mtakos19
4993,1,398.66,294.0,72,2017-11-15,1,--mmerrgen3k
4994,13,724.52,344.4,52,2018-12-14,1,--tlifejr
4995,9,897.73,263.8,44,2019-12-17,1,--cloudwellpk
4996,5,734.84,99.5,53,2018-04-23,0,--bmcterrellyh
4997,14,119.87,293.5,22,2019-06-18,0,--ggivensfm
4998,8,129.48,70.4,34,2018-04-25,0,--bmaccartney5i
4999,18,503.02,225.9,58,2019-12-14,1,--lbackenet
5000,19,150.31,194.3,80,2019-07-29,1,--fjahnelmv
