id,capacidad,precio,tamanio,diasReservados,fechaCreacion,habilitada,operador
2840,4,544.12,393.2,80,2018-12-05,1,_-hjelphse5
2841,3,439.11,262.3,4,2019-04-25,0,_-sbockett1c
2842,8,685.58,286.0,69,2018-02-09,1,_-respadahk
2843,8,378.22,362.7,58,2019-06-14,0,_-jboughen6h
2844,13,535.27,77.8,92,2018-04-20,1,_-lwherrymb
2845,13,101.94,166.3,32,2019-10-06,1,_-fsnelsonhw
2846,10,126.53,214.9,63,2019-09-11,0,_-jvannerlq
2847,2,805.19,219.8,79,2019-06-28,1,_-uhullotd4
2848,17,630.38,406.9,12,2019-04-13,0,_-wantonomoliii
2849,1,319.38,170.7,45,2020-03-20,1,_-bhambricj9
2850,11,98.97,365.9,69,2018-09-14,0,_-epickerinlx
2851,10,986.18,220.7,82,2019-02-26,1,_-aohernau
2852,15,172.9,322.1,84,2019-04-27,0,_-bgilsthorpe99
2853,17,118.38,465.8,45,2018-08-29,0,_-pperham51
2854,16,285.82,408.6,44,2019-08-31,0,_-cphilipotmp
2855,17,645.83,198.8,50,2019-11-12,1,_-shaswellq3
2856,16,495.43,233.5,1,2017-10-09,0,_-agoutee
2857,5,289.73,126.6,99,2018-01-21,1,_-cgottg8
2858,10,865.19,494.5,5,2017-08-21,1,_-kpersse9a
2859,6,614.1,349.8,35,2018-04-10,0,_-abembridgego
2860,11,83.62,185.2,24,2019-08-25,1,_-epickerinlx
2861,1,677.08,330.5,78,2020-04-16,0,_-mbiswell7n
2862,19,473.62,45.3,92,2020-05-08,0,_-gbirkbya1
2863,12,745.86,233.8,89,2020-02-03,1,_-apaolinic9
2864,6,811.28,472.4,31,2020-01-22,0,_-dtibaldls
2865,16,472.64,208.1,70,2018-10-01,0,_-fcrosdillnc
2866,8,67.16,136.9,38,2017-10-15,1,_-apassieh9
2867,4,918.32,309.7,95,2019-05-20,1,_-pyakoboviczqf
2868,13,996.33,343.0,83,2017-08-25,1,_-hberthouloume4d
2869,9,517.54,152.0,23,2019-11-16,0,_-aharnell9w
2870,12,67.39,56.8,86,2018-01-02,0,_-mtottem2y
2871,7,355.72,321.9,18,2020-02-16,1,_-afeldhuhn1x
2872,15,481.03,276.8,5,2019-04-19,1,_-tmauriceqh
2873,18,309.98,202.6,44,2019-12-09,1,_-llowingqi
2874,3,687.61,304.1,98,2020-02-14,0,_-dmcelroy85
2875,14,741.2,44.7,57,2018-12-21,0,_-rlaleveeb8
2876,2,856.15,109.8,29,2017-09-17,1,_-btaxgw
2877,7,722.59,274.0,7,2017-09-02,0,_-lchristescu8q
2878,10,693.81,272.4,14,2020-04-10,1,_-jgilbart6p
2879,10,382.39,249.2,92,2018-07-25,0,_-aatyeodg
2880,10,49.2,358.8,12,2017-10-02,0,_-lcotesford8z
2881,3,11.0,165.8,60,2020-05-17,1,_-amarlandgv
2882,12,225.05,297.1,83,2017-08-02,1,_-mdebneyqv
2883,10,132.44,249.4,24,2019-03-24,0,_-bdenningtonba
2884,16,711.62,132.9,74,2018-09-07,0,_-alillo7h
2885,19,574.92,227.9,57,2020-02-10,1,_-tmaidlowbs
2886,12,865.41,351.5,16,2018-07-03,0,_-rloweyld
2887,13,395.62,35.9,32,2019-08-29,1,_-gpearneaw
2888,4,421.3,51.7,93,2018-12-15,0,_-leglinton13
2889,16,580.21,163.7,67,2017-11-02,0,_-dvandrielmd
2890,16,151.7,34.2,39,2018-01-29,1,_-vsibleyh7
2891,4,755.17,185.8,93,2017-11-24,0,_-jworner7m
2892,12,295.0,437.3,80,2018-01-20,1,_-imcgivenamy
2893,6,449.4,486.5,32,2017-12-28,1,_-jlebreton7k
2894,3,693.14,92.3,48,2019-12-16,1,_-opeagrim7o
2895,5,518.33,279.5,57,2018-10-13,1,_-jdrakard2a
2896,17,641.75,452.8,17,2018-03-13,0,_-jboughen6h
2897,3,688.41,149.7,46,2017-11-21,1,_-tmaclleeseaa
2898,19,483.67,185.9,64,2018-07-19,0,_-kmacdonnell6s
2899,3,433.45,11.1,67,2018-04-23,1,_-rleah3v
2900,17,993.01,142.5,56,2018-11-13,0,_-mworttdm
2901,13,26.37,347.6,95,2018-12-19,1,_-cmaffini5j
2902,15,823.55,115.4,20,2017-11-04,0,_-fmourant2w
2903,7,589.61,463.4,42,2018-06-05,1,_-dwestbergct
2904,10,523.56,262.4,95,2017-11-17,0,_-kmacdonnell6s
2905,17,411.2,463.7,10,2017-12-31,1,_-cborleace4j
2906,1,334.57,126.2,56,2018-02-10,1,_-lalenie
2907,6,701.22,376.8,5,2017-11-07,1,_-clukianov8h
2908,13,104.0,90.9,85,2019-01-26,1,_-abrosnanh
2909,13,364.24,20.4,93,2019-07-11,1,_-tisaak6b
2910,11,653.37,403.4,21,2019-06-13,0,_-rturmellih
2911,19,138.71,94.0,90,2018-01-11,0,_-epactat7f
2912,7,70.27,161.7,69,2019-01-23,0,_-lflawithjb
2913,16,303.47,53.8,89,2019-02-24,1,_-jdictus2m
2914,11,868.42,62.5,69,2018-07-31,1,_-cbrinsona
2915,3,177.87,381.9,13,2019-03-24,0,_-bbullinghamlm
2916,20,452.44,134.7,67,2017-09-18,0,_-jlabdenkm
2917,3,813.22,406.3,16,2018-08-13,1,_-rsetterthwaitbk
2918,10,782.98,183.0,55,2019-09-27,1,_-adanhelkb
2919,19,863.29,464.9,8,2020-04-08,1,_-abehrdr
2920,2,830.13,494.7,23,2017-10-09,0,_-lchislettiv
2921,15,409.74,201.9,52,2019-06-16,1,_-cmaffini5j
2922,18,153.75,113.0,8,2019-05-15,1,_-kpeyzerje
2923,15,380.02,305.7,11,2018-05-14,0,_-ayekelix
2924,16,962.49,452.3,23,2019-06-18,1,_-abembridgego
2925,10,498.98,113.1,31,2017-09-05,0,_-gmidgleyk
2926,16,836.88,49.1,21,2018-10-20,0,_-djakoubec1m
2927,10,52.74,441.2,2,2019-05-31,1,_-jculpenn7
2928,8,227.3,139.0,54,2020-03-04,0,_-pmcgrortyq4
2929,19,333.81,321.5,43,2017-10-30,1,_-slabbati82
2930,15,958.14,199.3,62,2018-09-15,0,_-nvyvyand
2931,20,753.34,103.0,43,2018-11-08,0,_-kwainmanlk
2932,19,463.28,84.6,40,2020-02-21,0,_-uphelipon
2933,17,240.0,77.6,92,2019-01-18,0,_-mpinchendn
2934,8,514.07,213.9,95,2018-09-08,1,_-wcantigf
2935,15,457.28,218.5,67,2018-10-02,0,_-uphelipon
2936,8,351.35,424.8,27,2019-02-14,1,_-asquires8f
2937,14,136.74,224.9,39,2018-08-30,1,_-hsearl2t
2938,15,898.62,433.8,96,2019-09-09,0,_-tsiehardo3
2939,11,851.01,405.0,99,2018-03-10,0,_-lmackinderr1
2940,11,141.85,228.1,14,2019-09-06,0,_-kcalbreath6l
2941,8,266.08,362.8,31,2019-05-21,0,_-dmedwayeh
2942,4,402.61,443.4,32,2018-06-05,1,_-rturmellih
2943,14,801.58,15.5,85,2018-12-29,0,_-ohebdenc4
2944,16,912.02,418.5,68,2020-03-27,1,_-egudeb7
2945,1,701.66,321.4,85,2019-05-24,0,_-boakenfulleq
2946,13,681.18,355.8,99,2019-10-01,1,_-mgogan3m
2947,8,739.39,221.2,47,2017-09-15,1,_-aramplingin
2948,5,635.31,432.5,79,2017-08-02,1,_-hberthouloume4d
2949,13,495.18,213.6,80,2017-11-12,0,_-martissl2
2950,3,675.18,60.5,19,2019-07-15,0,_-ojavesll
2951,18,114.6,46.3,83,2019-11-06,0,_-jrevelnk
2952,14,876.98,301.6,54,2018-10-04,1,_-ddikleskc
2953,11,983.98,352.8,39,2018-07-23,0,_-tboog46
2954,4,423.87,177.3,88,2019-10-10,1,_-mpinchendn
2955,14,845.95,168.7,24,2018-04-26,1,_-askipperfa
2956,20,595.16,111.5,43,2019-01-10,0,_-hsvaninicm
2957,5,200.35,410.5,72,2018-03-30,0,_-scalveleybb
2958,4,505.31,404.7,51,2020-01-22,1,_-agoutee
2959,8,554.27,333.4,43,2017-10-20,0,_-erosenfield62
2960,12,356.56,409.0,60,2018-08-17,0,_-adurkin61
2961,4,813.52,260.8,27,2019-06-11,0,_-cclashbg
2962,19,179.46,385.0,85,2019-09-14,1,_-vrickword7w
2963,9,127.92,474.2,88,2017-09-23,1,_-fbull3d
2964,1,663.61,262.6,92,2018-01-29,0,_-ldeveralfl
2965,17,977.15,144.4,11,2018-01-01,1,_-rhrishanokb
2966,1,91.23,13.7,78,2017-10-24,0,_-jfucher5q
2967,20,729.58,292.9,4,2018-10-22,1,_-jhindmoorgy
2968,2,132.73,135.3,29,2018-04-04,1,_-tsiehardo3
2969,13,254.93,404.5,69,2019-05-27,1,_-mhassancx
2970,12,60.08,40.7,4,2019-11-17,1,_-lsemorad8p
2971,3,968.99,113.1,90,2019-11-18,1,_-bhardinghamgg
2972,11,55.86,471.2,3,2019-10-05,1,_-zsprowles1a
2973,8,343.47,324.4,88,2018-07-17,0,_-egridley3s
2974,6,945.74,349.5,77,2019-12-16,1,_-kverdief8
2975,13,946.47,46.1,16,2020-01-31,1,_-abembridgego
2976,7,212.9,364.6,37,2018-02-03,0,_-edoughtery6t
2977,13,727.02,465.9,44,2020-01-21,1,_-gfancourt2z
2978,16,427.69,345.9,17,2019-10-17,1,_-smullallych
2979,9,967.34,123.7,85,2020-04-01,1,_-dchetterpj
2980,3,172.25,44.3,89,2020-05-22,1,_-apoland14
2981,20,846.16,78.6,91,2019-12-03,1,_-rpyecroftm2
2982,13,741.65,317.3,3,2017-10-25,1,_-sdraytonk2
2983,1,627.2,73.2,50,2019-12-31,0,_-kpersse9a
2984,2,108.34,194.5,33,2017-11-10,0,_-mspellecy65
2985,15,530.36,260.0,3,2018-05-18,1,_-cgillimghamr7
2986,8,258.57,493.3,78,2018-04-07,0,_-drubinsky1s
2987,9,35.89,236.1,39,2019-01-31,0,_-astathora4
2988,5,67.77,334.6,73,2020-02-05,1,_-tkilbanmj
2989,5,274.94,259.4,49,2019-05-15,1,_-okaradzas1z
2990,5,949.59,48.6,39,2017-09-19,0,_-ajekel3b
2991,20,655.04,411.9,6,2020-03-01,0,_-mdunnionft
2992,1,781.79,222.6,84,2017-10-31,1,_-frosellini2k
2993,9,653.41,284.6,8,2019-05-19,1,_-daylwardhd
2994,16,710.83,139.2,72,2018-03-25,0,_-rwinghamdz
2995,4,639.5,65.4,36,2019-08-01,0,_-fcrosdillnc
2996,9,703.41,285.5,44,2019-10-27,0,_-apaolinic9
2997,18,111.71,400.0,74,2020-04-25,1,_-fdollardp8
2998,18,452.38,474.8,28,2017-09-05,0,_-sbockett1c
2999,20,957.6,290.8,70,2020-05-03,0,_-jwackleyjr
3000,15,544.7,189.8,72,2018-11-25,1,_-mgettinsol
