id,capacidad,precio,tamanio,diasReservados,fechaCreacion,habilitada,operador
1866,14,51.27,489.8,62,2017-12-12,0,_vovendonix
1867,17,469.11,59.8,14,2018-11-18,1,_oblacklidged6
1868,7,907.71,231.4,53,2018-01-21,1,_cquinne2
1869,2,213.69,239.3,40,2019-02-20,0,_jwigzellkf
1870,20,930.99,51.9,40,2017-09-05,0,_tavramovskyhe
1871,6,992.81,277.9,18,2020-04-19,0,_rbargecp
1872,3,271.43,66.4,42,2019-05-20,1,_dgrumbleef
1873,19,231.32,457.2,31,2019-11-23,1,_jlearmonthp
1874,12,883.56,194.5,100,2019-12-15,0,_mizen6f
1875,12,148.43,436.5,74,2018-12-02,1,_wdomenguefr
1876,7,110.01,186.7,42,2017-08-23,1,_kcollumbell2r
1877,12,987.53,93.2,99,2017-08-01,0,_nvasovicbq
1878,13,524.66,209.6,82,2019-01-30,0,_mebbs7z
1879,16,29.31,349.8,22,2019-07-30,1,_edurrellfk
1880,16,753.66,179.4,98,2019-02-08,0,_fmccrystalap
1881,2,485.06,389.3,77,2019-02-09,1,_aalthorp89
1882,12,91.43,491.6,61,2019-10-30,1,_qderby61
1883,17,119.43,133.1,41,2018-01-30,1,_tmeech8j
1884,11,215.88,72.5,29,2020-04-07,0,_avanyakin6g
1885,6,878.63,105.5,45,2018-07-28,1,_epierpointqe
1886,15,421.06,161.8,5,2018-12-28,1,_tpeascodnx
1887,15,956.94,28.9,76,2018-04-29,0,_lspirito8
1888,18,58.88,99.5,44,2017-10-16,0,_gangelonc
1889,7,739.54,200.7,52,2019-10-15,1,_etowl15
1890,13,768.73,249.0,99,2018-08-19,0,_cwraxall80
1891,1,24.26,210.9,93,2019-04-15,1,_sseaborne7c
1892,15,935.79,333.7,9,2018-02-23,0,_ccatonnetf7
1893,18,256.87,69.1,84,2019-07-01,0,_ebockhfh
1894,14,708.08,375.0,90,2019-02-21,1,_rcastellanay
1895,1,98.68,415.6,75,2019-02-22,1,_ohalsteadb1
1896,18,42.91,420.7,14,2019-05-01,0,_cklimkovich4f
1897,12,293.44,375.4,48,2019-05-26,0,_tbeckerlegmp
1898,18,100.99,92.7,36,2017-11-20,0,_bsteward7v
1899,14,426.88,356.5,99,2018-07-15,0,_emoretf9
1900,16,549.82,401.7,79,2018-01-10,0,_eeasby3k
1901,7,340.41,366.2,70,2017-11-06,1,_wevemygw
1902,8,214.61,354.3,28,2018-11-23,0,_crubenovfg
1903,16,418.03,411.0,62,2018-07-21,0,_eseckom44
1904,13,366.46,448.6,50,2018-12-05,1,_hcunniamdz
1905,2,943.33,467.6,26,2018-04-29,0,_ftoolan6h
1906,20,337.23,51.1,97,2019-07-17,0,_lcaldicotao
1907,11,38.37,419.9,57,2018-01-13,0,_imattiazzo51
1908,4,168.27,312.4,50,2020-05-06,0,_nlambie6m
1909,12,682.44,307.6,31,2019-03-11,1,_mcoorington7n
1910,15,309.81,25.7,36,2017-10-18,1,_bmacgraith46
1911,7,992.16,148.5,3,2020-02-10,0,_ktowejr
1912,20,962.26,476.9,20,2018-02-25,1,_sseggie7b
1913,10,372.04,192.8,96,2019-01-27,0,_slabesak
1914,20,59.34,139.8,85,2018-11-11,0,_rlafay22
1915,19,600.42,197.6,29,2018-05-11,0,_ltrathenp3
1916,11,633.77,461.4,8,2019-03-27,1,_ashilitorp
1917,8,500.41,46.4,14,2018-11-28,1,_hnellepj
1918,14,557.81,127.5,91,2018-11-28,1,_vmcconnal71
1919,8,621.52,452.9,98,2019-08-30,0,_rcricha0
1920,5,845.78,368.4,36,2019-07-31,1,_mtambling1k
1921,16,128.6,163.7,34,2018-11-23,0,_lcollopym
1922,19,98.94,181.0,98,2019-06-01,1,_ajumonet9r
1923,10,851.66,325.9,52,2019-11-04,1,_cbrydonepx
1924,16,497.51,436.3,46,2018-04-25,0,_dtrevenuge
1925,16,372.46,245.4,36,2020-03-31,1,_dtruranoh
1926,14,796.34,484.0,27,2018-08-05,0,_byearnes9p
1927,20,382.55,219.2,21,2018-03-09,1,_asarrell1y
1928,5,319.01,159.7,70,2019-04-28,0,_eblaik6k
1929,3,103.07,82.1,48,2017-12-01,0,_fdomeniconepn
1930,9,260.47,191.9,58,2019-03-04,0,_adinsdale3n
1931,1,281.72,443.8,48,2018-03-20,1,_ccotte53
1932,2,602.52,56.2,1,2018-10-29,1,_ckleinlererrd
1933,11,467.12,331.3,45,2018-06-18,0,_pferrettied
1934,17,263.71,16.2,14,2018-02-15,1,_gfillinghamcx
1935,2,649.3,202.7,71,2018-02-24,0,_kscottesmoor32
1936,6,653.56,381.1,16,2018-11-08,0,_nhoveynb
1937,13,189.94,414.0,36,2017-11-23,1,_cbercerosco
1938,14,610.66,251.8,40,2018-07-03,1,_kfaintbi
1939,20,360.75,410.7,24,2020-02-29,0,_oskeatsft
1940,4,291.24,123.2,38,2017-08-25,0,_sbemroserc
1941,3,43.43,242.4,73,2018-09-22,0,_ccarnieah
1942,13,540.66,234.6,61,2019-01-22,1,_bwerlock4a
1943,7,629.18,297.7,65,2018-02-19,0,_spershouse4y
1944,11,848.56,274.2,15,2017-11-10,0,_tmeech8j
1945,3,172.28,368.1,51,2019-07-15,0,_byepiskopovls
1946,8,450.33,407.7,47,2018-08-09,1,_epelzl9
1947,17,584.0,233.2,75,2020-01-29,0,_acurseyll
1948,19,639.77,220.0,88,2019-02-28,0,_tglendenningrl
1949,12,115.62,265.3,3,2019-07-27,1,_wmacavaddy5h
1950,4,126.45,290.4,4,2017-10-18,1,_nstener6j
1951,19,50.45,282.5,75,2019-03-24,0,_kpyek7
1952,14,620.58,137.7,63,2018-01-04,0,_edepaepeku
1953,8,754.11,158.7,98,2018-07-11,1,_gardlingb9
1954,14,774.68,211.5,59,2018-07-16,0,_pcalltoneec
1955,6,495.23,218.6,8,2019-02-05,1,_csowrayq9
1956,15,194.45,280.0,40,2017-11-02,1,_stour72
1957,7,444.67,10.2,93,2018-10-29,1,_rdunkerley3p
1958,11,31.67,368.1,54,2019-10-15,0,_jdooddq
1959,13,822.43,359.3,67,2020-03-10,1,_ccawtheray37
1960,9,102.02,471.2,16,2020-01-25,1,_owyndhamgv
1961,19,195.7,375.2,77,2020-01-03,0,_jcoll5c
1962,19,223.66,65.4,50,2017-12-11,1,_dtrevenuge
1963,1,699.84,217.1,5,2020-03-18,0,_dtheodorisae
1964,6,978.17,77.1,53,2019-10-21,1,_bzemlerji
1965,20,356.1,151.2,68,2019-02-27,0,_gseamen5d
1966,15,347.34,345.3,70,2019-01-17,1,_jdooddq
1967,6,720.91,59.8,82,2017-12-20,0,_ftomensonlp
1968,4,139.16,75.0,95,2019-03-14,0,_gbarrottpr
1969,3,924.91,466.2,95,2019-02-09,1,_creckush9
1970,6,624.53,447.7,19,2020-04-01,0,_ckleinlererrd
1971,6,791.19,467.2,78,2018-07-25,1,_vcoverleyj
1972,13,494.07,167.4,19,2018-07-26,0,_edragey
1973,11,242.77,126.6,52,2019-09-22,0,_edragey
1974,15,922.15,436.0,46,2017-08-02,1,_tchasteneyn5
1975,5,846.36,366.3,70,2018-02-11,0,_jsoarese3
1976,11,403.05,266.3,82,2019-05-27,1,_amacaughtriehm
1977,6,181.89,243.5,46,2019-01-12,1,_mfruchonf2
1978,9,475.32,90.3,40,2020-03-14,0,_jcordellefv
1979,11,149.95,18.9,29,2019-05-29,0,_pedwinsonob
1980,15,55.98,18.5,65,2018-03-27,1,_byepiskopovls
1981,2,371.44,39.4,41,2019-03-19,1,_fblissittlb
1982,4,975.88,203.7,74,2020-01-20,1,_khambyi
1983,6,798.6,359.0,54,2019-03-28,1,_primingtonk
1984,5,822.46,51.2,18,2018-06-08,1,_dwignall5j
1985,18,796.93,255.3,49,2020-05-22,0,_rcastellanay
1986,4,164.11,11.1,40,2019-06-18,1,_rgiacopellojg
1987,7,463.34,215.3,83,2017-10-15,0,_amacaughtriehm
1988,3,149.37,295.6,98,2018-01-15,1,_elyddenbf
1989,13,424.95,291.6,40,2018-10-10,0,_pedwinsonob
1990,9,988.49,323.9,59,2020-04-26,0,_pferrettied
1991,15,382.85,422.9,28,2017-11-17,0,_sbroadberrie57
1992,6,972.57,254.5,14,2020-05-12,0,_jmechan9f
1993,6,902.27,194.2,59,2018-10-22,1,_atwintermankz
1994,17,861.41,445.6,19,2019-04-13,0,_egelardiko
1995,9,99.32,124.1,64,2019-10-20,1,_fvarnalsr6
1996,11,408.83,183.0,72,2019-04-19,0,_wgayle6o
1997,19,749.35,122.4,89,2020-05-04,1,_asweatinghh
1998,7,455.24,93.5,94,2020-04-05,1,_bzemlerji
1999,9,754.48,432.4,85,2019-11-23,1,_rmousbyl7
2000,7,487.89,45.2,92,2020-01-09,1,_lsuddaby6y
