id,capacidad,precio,tamanio,diasReservados,fechaCreacion,habilitada,operador
893,10,578.48,369.0,63,2019-05-29,1,-clawler5s
894,7,392.03,233.0,27,2017-11-05,1,-ckermannesl4
895,2,321.84,244.3,36,2018-01-07,1,-rjocelynma
896,12,767.38,181.3,26,2020-04-04,0,-hmcilmorowam
897,8,382.03,190.9,86,2018-09-11,0,-tmadison6a
898,17,729.64,334.0,100,2019-06-07,0,-afoakesd2
899,12,177.72,121.4,9,2017-10-20,0,-gtaftgj
900,6,617.81,314.7,40,2019-06-27,0,-mloftus4k
901,10,58.9,458.4,65,2017-10-14,1,-jsommervilleej
902,11,34.66,49.3,5,2018-11-01,1,-abaynonkw
903,6,316.17,385.4,95,2018-06-29,1,-jweinern1
904,3,63.11,64.1,86,2018-05-26,1,-frogieriy
905,20,149.83,190.6,75,2019-08-23,0,-fcluet5w
906,18,401.81,337.7,3,2020-02-06,0,-bpidgley9q
907,18,388.51,425.5,99,2019-08-09,0,-rschiesterlpa
908,17,168.53,499.3,33,2019-07-30,1,-wcurseymx
909,6,139.36,173.4,56,2019-09-06,1,-gdavionq7
910,8,875.41,285.1,6,2020-02-24,1,-hmccurleyls
911,13,658.53,63.2,24,2018-09-28,1,-bjanosevicmn
912,17,237.44,491.1,12,2018-10-17,1,-seliassonnm
913,16,838.63,119.2,9,2018-01-28,0,-zmollene41
914,11,463.8,414.9,1,2019-05-17,1,-vwhitlamhe
915,5,290.51,332.1,97,2017-11-20,0,-cbonniern
916,13,836.84,341.2,63,2018-03-20,1,-wmcmeartyod
917,11,853.66,381.7,61,2018-03-12,1,-kjulliandm
918,8,127.64,56.8,36,2017-11-22,1,-ptippelljb
919,20,337.25,47.7,99,2019-03-25,1,-ppruvostqw
920,7,945.26,296.6,71,2020-05-20,1,-aedgell90
921,2,196.5,110.4,16,2019-03-10,0,-vvoycecb
922,18,358.86,443.1,75,2018-12-15,1,-twills9j
923,9,678.24,474.3,81,2019-06-22,0,-awoollettca
924,15,73.82,229.6,73,2017-08-30,0,-mnaptin6y
925,19,225.13,408.6,28,2020-02-27,1,-ekempstonnf
926,6,401.69,325.9,82,2020-01-10,1,-ncholton12
927,20,797.32,414.8,94,2020-01-09,0,-rschiesterlpa
928,14,331.3,144.8,26,2019-04-12,1,-ubrideau75
929,9,751.45,388.7,19,2017-12-30,1,-tcheales5p
930,1,351.29,435.3,36,2019-07-06,1,-pgontierku
931,1,665.6,420.2,17,2020-03-24,1,-vyerrill8p
932,15,430.57,394.7,22,2019-06-04,1,-egamble93
933,6,605.73,443.3,45,2018-04-29,1,-ablaske7i
934,4,835.14,118.2,92,2020-03-09,0,-dpavelin1x
935,4,600.26,151.5,70,2018-07-14,1,-acollocottad
936,13,150.01,453.7,89,2018-04-13,1,-gparamorejw
937,4,82.69,378.5,40,2019-02-18,0,-dmacgaffeyht
938,13,309.31,382.3,10,2019-02-23,0,-gpaschokm
939,15,664.17,348.4,51,2020-04-27,0,-ddunckley69
940,16,702.23,284.3,96,2018-11-04,0,-eivashev7z
941,14,912.83,181.2,55,2017-10-05,1,-ctschursch55
942,19,180.96,388.5,79,2019-10-10,0,-tmquhargox
943,19,157.11,107.0,71,2019-12-09,0,-apearne2m
944,16,369.48,276.0,27,2018-09-19,1,-mashmole8v
945,17,641.17,458.7,93,2018-04-04,0,-mgosnall1k
946,12,749.44,86.0,11,2019-11-11,0,-ltomlinsonkc
947,19,80.15,226.4,13,2019-06-26,1,-aedgell90
948,8,369.6,80.4,22,2020-02-13,0,-woxxr
949,5,200.46,338.3,59,2019-01-29,0,-karmitagede
950,7,198.25,384.6,30,2018-03-16,1,-abourgourrc
951,9,249.42,281.8,23,2019-02-27,0,-rhushfv
952,2,717.03,266.1,37,2020-02-09,0,-cscudderp3
953,2,93.61,62.9,80,2017-12-30,1,-bgrassinei
954,5,823.39,134.4,0,2019-10-24,0,-rphalipo
955,9,670.26,438.1,78,2018-01-12,1,-achavecd
956,4,578.67,490.1,20,2018-06-02,0,-drihosekoe
957,6,839.83,125.5,75,2018-04-01,1,-wbleier5i
958,9,71.76,38.1,2,2017-11-16,1,-rlashamqb
959,19,31.64,356.6,46,2017-12-02,0,-lradbornec
960,9,363.75,341.3,78,2019-04-08,1,-ldorowjl
961,7,345.58,305.7,68,2020-02-25,1,-sserjeantpo
962,14,722.47,126.1,61,2020-02-21,0,-nsallingero9
963,6,381.0,474.1,52,2017-11-12,0,-aoneile35
964,12,496.95,337.0,95,2019-08-19,0,-rwaplintonb0
965,4,144.66,137.4,50,2018-06-01,1,-lfrushard3r
966,9,100.05,70.9,48,2019-01-27,1,-amccumesky7x
967,20,205.94,308.7,27,2020-02-01,1,-gstygallqi
968,5,354.86,91.2,76,2018-10-15,0,-bsandlandkq
969,6,178.8,399.0,61,2017-11-26,1,-ogoshawk2f
970,6,576.31,279.7,62,2018-02-08,0,-rropsg9
971,11,304.46,269.4,3,2019-04-21,0,-dwilcemp
972,19,801.06,151.7,73,2019-02-17,0,-msterndale13
973,4,333.18,346.3,98,2019-05-01,1,-dwrigglesworth74
974,20,780.67,460.2,38,2018-05-21,0,-vyerrill8p
975,8,736.8,100.8,92,2018-08-25,1,-gbellamym8
976,8,86.35,91.0,28,2020-03-27,0,-ptippelljb
977,6,482.3,288.6,85,2017-11-02,0,-tbuckett67
978,12,185.57,466.2,17,2018-04-05,0,-nbrealeynh
979,8,990.99,236.7,98,2020-04-20,0,-vbrownhallen
980,4,557.16,409.5,57,2017-08-17,1,-alugsdincv
981,12,54.63,352.0,18,2017-09-01,1,-cgaskamp8j
982,2,169.04,335.4,7,2018-07-13,0,-vrennox7h
983,14,765.93,211.8,8,2018-12-28,1,-dwilcemp
984,17,825.27,479.8,12,2018-05-24,1,-tbamberbk
985,7,662.36,18.1,96,2018-08-18,0,-pdupreehz
986,8,67.82,54.1,68,2020-03-13,1,-eantonyj3
987,18,794.2,381.7,54,2019-12-25,1,-hmccurleyls
988,5,297.71,302.5,34,2018-10-11,0,-cbreeton4j
989,12,135.69,178.4,66,2018-12-17,0,-svanhallelp
990,14,127.9,446.4,42,2019-03-11,1,-eivashev7z
991,2,496.35,338.4,83,2017-12-29,0,-pjermanhw
992,4,788.16,159.8,39,2019-03-26,0,-acollocottad
993,19,49.32,13.6,29,2019-07-21,0,-jkimblingw
994,2,256.69,249.7,43,2018-04-04,1,-cobin7w
995,16,754.97,191.2,93,2019-10-05,1,-nbohmannt
996,4,890.2,40.0,65,2018-06-27,1,-ecapstaffqr
997,6,210.83,152.8,27,2019-07-14,1,-syanshonokgt
998,17,356.6,22.6,71,2017-09-21,1,-cgillbard66
999,9,145.26,359.6,47,2019-04-17,0,-clawler5s
1000,1,811.72,252.7,91,2018-03-06,1,-ldurnelldl
